spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.683699400159639,0.1840484,-0.2,2,0.247032117597636,0.821023281599884,5.22084752543451,27.7489574725258
2,0.719546601640104,0.2149624,0.1,1,0.219603677021001,0.733945430576694,4.56622547045182,19.6630496142666
3,0.743959801269739,0.196329,-0.1,1,0.227838041030361,0.807562772184963,5.19544098416498,15.9212416750902
4,0.724665297660067,0.2072025,-0.2,2,0.25215357378134,0.855399734929529,5.02928168590018,22.1154985660672
5,0.702258097940103,0.1787389,-0.2,2,0.263649331575491,0.864432967642824,5.40089972308156,48.2397034691421
6,0.728175996800019,0.2348519,0.2,2,0.240497944543665,0.782544228182497,4.63851852693158,51.6793268250774
7,0.743925195649808,0.2270595,0.3,3,0.290019709127957,0.953676748277665,6.11765973681341,128.452429645432
8,0.708099501209745,0.1823521,-0.3,3,0.305603177920186,0.953557535217357,6.71922924032431,53.0368018231732
9,0.71317939833034,0.196835,0.1,1,0.246120020559373,0.800477516646159,4.85671397928738,27.2892340793802
10,0.776603604670072,0.2209695,0.3,3,0.298581258573585,0.859439215339997,4.71247202335671,45.0562946394675
11,0.670143802180064,0.2473337,-0.1,1,0.245954403679195,0.898861754070969,5.98722056588443,34.10590877886
12,0.630040698689754,0.1352307,-0.2,2,0.265541076346512,0.890931323974521,5.11759008752373,19.3167621753917
13,0.700370301490238,0.2023987,-0.3,3,0.309641772538489,1.11818292533736,7.92583345414548,80.3898053523283
14,0.612193899230078,0.1876508,-0.2,2,0.266899190529653,0.874734217401052,4.58509291727947,139.692195364098
15,0.692640196530192,0.2305226,0.1,1,0.230522404123524,0.75533461101126,4.21241684939077,29.1286399843784
16,0.680743098259882,0.0782967,-0.1,1,0.248299600737288,0.833424602206642,4.59920727317221,8.02985246039343
17,0.776762301560211,0.2228474,-0.3,3,0.324240605788826,1.06162212567183,6.49426527073268,55.9369092714053
18,0.679229191509876,0.2402149,-0.1,1,0.244966462525661,0.973116210410564,7.10208054738538,29.379944727063
19,0.682347594759904,0.2199991,-0.1,1,0.240707086599562,0.773730929830407,4.98015836258109,24.8121189589984
20,0.72041659803017,0.2325217,0.2,2,0.24554367004101,0.699995926926741,4.09493916818291,48.6040539854407
21,0.705724800010103,0.2580439,-0.2,2,0.256479872012568,0.9786872028705,6.60226849676112,53.5543533879541
22,0.623708101920329,0.1334667,-0.1,1,0.222039088632573,0.717468613568303,3.20360134302204,13.5150044941285
23,0.755373595280162,0.2386851,0.1,1,0.219984579324407,0.700763999141191,3.61334853730245,25.9573910984946
24,0.707314802330075,0.161754,-0.2,2,0.23577258200786,0.782915748791919,4.31158734835427,15.5296409513139
25,0.714586796239928,0.2071309,-0.2,2,0.263783156595827,0.85242157758227,5.10771988903475,40.8721702603382
26,0.684023999609963,0.1362783,-0.1,1,0.235928203939661,0.761149986678612,4.28129253110435,11.2171400836919
27,0.789075704759853,0.2277025,-0.3,3,0.306806693903524,0.980137069884258,6.58501550274957,40.9565875390944
28,0.625564901160033,0.4824465,0.1,1,0.231083883680708,0.696851582148326,3.01998963644007,23.1406621954896
29,0.71094519738017,0.1514856,0.1,1,0.228618744782176,0.626953376503275,3.17658261268815,33.3862071376383
30,0.815319004469984,0.1248269,0.3,3,0.277490490999904,0.786885008527963,4.86939702273459,119.172130208235
31,0.735590798319663,0.2127431,-0.2,2,0.261827208135607,0.929970197533413,5.45006665179109,21.4640051729922
32,0.756120096889845,0.232794,-0.1,1,0.248619611757475,0.799691746894969,5.33188924783157,19.5994910910033
33,0.643712397670242,0.1572345,0.2,2,0.240176076856876,0.814841509039451,4.97405432414144,23.3140450019782
34,0.580419300119956,0.1414018,-0.1,1,0.217942928412575,0.861122531666345,5.97359152387801,14.8788416544743
35,0.698970302940324,0.2076617,-0.2,2,0.244342959128113,0.907319307750087,6.13609194790748,33.2182295729686
36,0.640965600960044,0.2083373,0.2,2,0.232093992073744,0.701806381246467,5.38031403783136,67.0999370982557
37,0.673005891959747,0.1816982,-0.1,1,0.239981265339517,0.83839729741763,4.42476031065906,32.1698634732269
38,0.729253993369639,0.2668777,0.1,1,0.211870215607566,0.656804549206125,4.47459430771402,48.2861903034016
39,0.698106998579988,0.2231379,0.1,1,0.200986139423393,0.588227403073643,3.65684835561691,20.5125902222983
40,0.723866702990108,0.2203721,0.1,1,0.212260294455925,0.656279005318284,3.52509200934003,23.6810075717996
41,0.645552894100092,0.2429005,-0.2,2,0.239155310227748,0.788517384247531,3.99903211631693,41.5522648957777
42,1.39675330184991,0.152732,0.3,3,0.481140157380484,0.720742979262218,5.42602488549096,224.070352304134
43,0.793484598390023,0.1525089,0.3,3,0.274741859597733,0.765573834573634,3.28221583057096,41.0091285835311
44,0.682451798579677,0.2211206,-0.1,1,0.236941886652102,0.793461251785438,4.47991528696022,20.591896492693
45,0.635630798059992,0.1332445,0.1,1,0.219372656306817,0.751052959590708,4.23292993498036,24.1290806421413
46,0.678310701629925,0.1816956,-0.2,2,0.242779582507787,0.899884714067588,6.10843924763761,38.8216422476105
47,0.63218980235979,0.1852104,0.2,2,0.240056727041746,0.681002953024334,3.32873810041488,31.5378863204432
48,0.743456305000109,0.2120673,-0.3,3,0.322304618334711,1.12759617055341,6.69606827319414,31.5890527275613
49,0.692739007530236,0.1778505,0.1,1,0.223650017388337,0.767036110217534,4.73549058119634,27.7803458679637
50,0.696064096880036,0.1863754,-0.1,1,0.232266208014909,0.75290523771001,4.11544411662096,12.6911824101606
51,0.73178499937012,0.2218178,-0.2,2,0.27620466809935,0.906877867387671,5.32096804364603,48.6544057505081
52,0.743815401569918,0.1966456,0.3,3,0.278156544714125,0.740015347957423,4.25989254693071,47.6391942819199
53,0.661219500939751,0.1359807,-0.2,2,0.261971168246056,0.838114031194568,3.71344474587036,32.4313517281661
54,0.74307940107974,0.2001812,-0.3,3,0.308396401555218,0.929686086782208,5.63470687895526,43.7916593436893
55,0.789594101720013,0.169461,-0.3,3,0.320753837534941,1.03073066155162,5.39188584532992,29.3990332047047
56,0.747292602439757,0.1589428,0.3,3,0.270879700488188,0.685182980708751,3.75970203143208,65.9535677990978
57,0.69365409762031,0.2497817,0.3,3,0.277434014816371,0.712788164706654,2.58286161700147,51.8832232660951
58,0.728631003760256,0.2371155,0.1,1,0.223395465722512,0.676079333985984,4.23914601622727,40.8883938476786
59,0.697955694050052,0.1730455,-0.2,2,0.265446417938926,0.887949623292952,5.17848640401362,33.7530910803621
60,0.737680799330064,0.231994,-0.2,2,0.285296890010243,0.912669999428344,5.98937845974589,28.7692351749369
61,0.656834903639719,0.2033344,0.1,1,0.241253897779287,0.858955948366003,5.51006284130851,21.5050536290329
62,0.686203199440115,0.1780129,0.3,3,0.278621327677507,0.921269719993441,5.82199718813351,54.3746576782199
63,0.714785999619835,0.2604196,0.1,1,0.243586585896587,0.792393790241386,4.51902355279039,35.3430827007923
64,0.686152794399732,0.2114581,0.2,2,0.2619052505402,0.837657182730366,5.27464875177244,27.4058272907315
65,0.642440798229927,0.201505,-0.1,1,0.226794040829486,0.796592744946958,4.61870605160111,21.383307853316
66,0.747003000700261,0.2511269,-0.2,2,0.269500945935342,0.94935587123247,6.90534295872011,35.7598778124942
67,0.72960330638989,0.1817991,0.2,2,0.254869462001863,0.789554980668029,4.36783394737143,22.338339697113
68,0.645864500669632,0.1696442,0.2,2,0.243390198585447,0.754487878549811,3.39951963729764,27.2856426821884
69,0.660778897820364,0.1779647,-0.1,1,0.252241172257886,0.892128615207976,5.27617480362828,23.1056747768957
70,0.726931399200112,0.2545414,-0.1,1,0.241590774495356,0.882130778399774,6.23643714370323,19.6369560966733
71,0.699479999019786,0.2018814,-0.2,2,0.267897008813254,0.895641821804439,5.97371731946232,37.9416064156611
72,0.682400600050187,0.138445,0.1,1,0.244629643383931,0.729782478391282,3.25997237696439,10.865208425138
73,0.640965398410117,0.4771568,-0.3,3,0.284175275546856,0.886945701559469,3.50710488194876,37.9111748973915
74,0.720044808459988,0.1845132,0.3,3,0.272681532073775,0.73129724984401,4.03380367940028,57.5837575322542
75,0.719577400010166,0.282115,0.2,2,0.248139283961274,0.827884361922404,5.99690538083476,62.6209106768785
76,0.692284805700183,0.2066264,0.1,1,0.242054245367978,0.758198266755661,4.21056179084826,23.4076897024928
77,0.66211749940021,0.1769541,0.2,2,0.232191276800752,0.708597153962579,4.42062909584945,28.4964179536048
78,0.687876699959816,0.2516708,0.1,1,0.227436661772195,0.81306364760357,5.51534064849003,37.9820799277539
79,0.729458105749927,0.1697104,0.3,3,0.261067973848318,0.797169017275975,3.2742309746787,73.3168432032027
80,0.647071302870245,0.2494148,-0.1,1,0.223124168533293,0.83051899940196,4.71910886892622,65.1654122875553
81,0.679168501859749,0.2175915,0.1,1,0.230077726207194,0.701039778002094,4.6515039282024,16.8099852757061
82,0.586245497690015,0.1515063,0.2,2,0.230421847285072,0.700354254271491,3.24723387101026,21.5798624915053
83,0.708115499469841,0.6720033,0.3,3,0.283856937005675,0.822963153328765,3.81832730052262,34.3453921442493
84,0.610970796550191,0.1845136,-0.2,2,0.263215463439877,0.894199021399686,4.90587075116272,74.6307593806277
85,0.61215190403027,0.1467998,-0.1,1,0.202832425811396,0.660770428867975,3.75649341310055,10.031289512423
86,0.696439996359913,0.2189513,-0.2,2,0.250287146447987,0.87691378450124,5.36481042496255,72.0422712762358
87,0.784532503229912,0.1871813,0.1,1,0.234638879050383,0.805090989388098,5.00631792794538,17.8762709161739
88,0.69922900012989,0.2260622,0.1,1,0.225117174564686,0.746903734948089,4.89299002518641,18.8939375622698
89,0.603529005310065,0.1852073,-0.2,2,0.238504978494471,0.871000689646425,6.32770203045837,91.2147357756006
