Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
0,0.1861109,0.692321248352528,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.2016678,0.89398904889822,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0896782,0.983667246997356,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.01385,0.997517246752977,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0170586,1.01457584649324,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0163138,1.03088964708149,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0174762,1.04836584627628,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0157495,1.06411534547806,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0174147,1.08153004571795,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.015906,1.09743604622781,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0163147,1.11375074647367,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0133633,1.12711404636502,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
215599105,0.0183714,1.14548544585705,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
215599129,0.1992899,1.34477534890175,-0.158,7.064,9.209,0.000,0.000,0.097,7.101,9.266,0.000,0.000
215599131,0.2389259,1.58370125293732,0.156,8.807,10.135,0.000,0.000,-0.089,8.851,10.179,0.000,0.000
215599133,0.019511,1.60321225225925,0.155,8.985,10.355,0.000,0.000,-0.087,9.027,10.397,0.000,0.000
215599135,0.0150608,1.61827305238694,-0.153,8.504,10.935,0.000,0.000,0.085,8.535,10.983,0.000,0.000
215599136,0.0154576,1.63373065274209,-0.151,8.686,11.150,0.000,0.000,0.083,8.713,11.198,0.000,0.000
215599138,0.0163414,1.65007205214351,-0.150,8.867,11.365,0.000,0.000,0.082,8.892,11.414,0.000,0.000
215599139,0.0167901,1.66686215158552,-0.148,9.048,11.581,0.000,0.000,0.081,9.070,11.630,0.000,0.000
215599141,0.0164203,1.68328245077282,-0.147,9.228,11.798,0.000,0.000,0.080,9.249,11.845,0.000,0.000
215599143,0.0181679,1.70145035069436,-0.147,9.407,12.016,0.000,0.000,0.079,9.427,12.061,0.000,0.000
215599145,0.015587,1.71703735087067,0.146,10.052,11.668,0.000,0.000,-0.079,10.091,11.696,0.000,0.000
215599146,0.0179818,1.73501915019006,0.146,10.232,11.885,0.000,0.000,-0.079,10.269,11.912,0.000,0.000
215599149,0.0153955,1.75041464995593,0.144,10.411,12.104,0.000,0.000,-0.078,10.447,12.128,0.000,0.000
215599150,0.0244973,1.77491195034236,0.143,10.588,12.322,0.000,0.000,-0.079,10.625,12.344,0.000,0.000
215599152,0.017307,1.79221895057708,0.141,10.766,12.539,0.000,0.000,-0.079,10.804,12.560,0.000,0.000
215599154,0.0159054,1.8081243513152,0.140,10.944,12.756,0.000,0.000,-0.079,10.981,12.777,0.000,0.000
215599155,0.0168838,1.82500815112144,0.139,11.121,12.973,0.000,0.000,-0.079,11.159,12.993,0.000,0.000
215599157,0.0173806,1.84238875191659,-0.178,0.119,-0.148,0.000,0.000,0.044,0.124,-0.145,0.000,0.000
215599159,0.0162402,1.85862895194441,-0.178,0.119,-0.148,0.000,0.000,0.044,0.125,-0.145,0.000,0.000
215599160,0.0171468,1.87577575165778,-0.179,0.117,-0.148,0.000,0.000,0.045,0.125,-0.145,0.000,0.000
215599162,0.0175893,1.89336505252868,-0.179,0.117,-0.148,0.000,0.000,0.045,0.126,-0.146,0.000,0.000
215599164,0.016273,1.90963805187494,-0.179,0.116,-0.148,0.000,0.000,0.046,0.125,-0.147,0.000,0.000
215599165,0.0153323,1.9249703520909,-0.179,0.115,-0.149,0.000,0.000,0.048,0.125,-0.147,0.000,0.000
215599167,0.0186342,1.94360455218703,-0.179,0.115,-0.151,0.000,0.000,0.049,0.124,-0.148,0.000,0.000
215599168,0.0157638,1.95936835277826,-0.180,0.114,-0.152,0.000,0.000,0.049,0.123,-0.149,0.000,0.000
215599170,0.0146366,1.97400495316833,-0.181,0.113,-0.154,0.000,0.000,0.049,0.122,-0.150,0.000,0.000
215599172,0.0183776,1.99238255340606,-0.182,0.112,-0.155,0.000,0.000,0.050,0.121,-0.151,0.000,0.000
215599173,0.0143107,2.00669325329363,-0.183,0.112,-0.152,0.000,0.000,0.051,0.121,-0.151,0.000,0.000
215599175,0.0174476,2.0241408534348,-0.181,0.114,-0.151,0.000,0.000,0.051,0.123,-0.151,0.000,0.000
215599177,0.0165977,2.04073855280876,-0.180,0.116,-0.151,0.000,0.000,0.048,0.126,-0.149,0.000,0.000
215599178,0.017212,2.05795055255294,-0.178,0.121,-0.151,0.000,0.000,0.043,0.131,-0.147,0.000,0.000
215599180,0.0163731,2.07432365231216,-0.177,0.126,-0.151,0.000,0.000,0.043,0.137,-0.147,0.000,0.000
215599182,0.0163681,2.0906917527318,-0.177,0.130,-0.152,0.000,0.000,0.045,0.139,-0.148,0.000,0.000
215599184,0.0174676,2.10815935209394,-0.178,0.133,-0.153,0.000,0.000,0.046,0.140,-0.151,0.000,0.000
215599185,0.0206187,2.12877805158496,-0.178,0.134,-0.155,0.000,0.000,0.046,0.140,-0.153,0.000,0.000
215599187,0.0120392,2.14081725198776,-0.178,0.135,-0.156,0.000,0.000,0.046,0.140,-0.155,0.000,0.000
215599188,0.0167531,2.15757035184652,-0.177,0.136,-0.157,0.000,0.000,0.046,0.141,-0.157,0.000,0.000
215599190,0.0157303,2.17330065276474,-0.176,0.136,-0.157,0.000,0.000,0.045,0.142,-0.159,0.000,0.000
