Frame,DeltaTime,Time,PositionX,PositionY,PositionZ,Gripper
15435202,0.0206963,89.3426141832024,0.001,0.217,0.512,0.000
15435203,0.0175944,89.3602085839957,0.001,0.217,0.512,0.000
15435205,0.0073679,89.3675764841028,0.001,0.217,0.512,0.000
15435207,0.0233462,89.3909226846881,0.001,0.217,0.512,0.000
15435209,0.0182598,89.409182483796,0.001,0.217,0.512,0.000
15435210,0.0165561,89.4257385847159,0.001,0.217,0.512,0.000
15435212,0.0126776,89.4384161843918,0.001,0.217,0.512,0.000
15435214,0.0250698,89.463485983666,0.001,0.217,0.512,0.000
15435216,0.0191201,89.4826060845517,0.001,0.217,0.512,0.000
15435264,0.1136242,89.9620956811123,0.001,0.217,0.512,0.000
15435267,0.0165137,89.9786093807779,0.001,0.217,0.512,0.000
15435271,0.0298997,90.0085090803914,0.001,0.217,0.512,0.000
15435274,0.0388603,90.0473693790846,0.001,0.217,0.512,0.000
15435278,0.029937,90.0773063781671,0.001,0.217,0.512,0.000
15435282,0.0410885,90.1183948772959,0.001,0.217,0.512,0.000
15435286,0.0405924,90.1589872757904,0.001,0.217,0.512,0.000
15435288,0.0422524,90.2012396748178,0.001,0.217,0.512,0.000
15435290,0.0246357,90.2258753753267,0.001,0.217,0.512,0.000
15435291,0.0146463,90.2405216754414,0.001,0.217,0.512,0.000
15435293,0.0118724,90.2523940750398,0.001,0.217,0.512,0.000
15435294,0.0223405,90.2747345757671,0.001,0.217,0.512,0.000
15435297,0.0104614,90.2851959760301,0.001,0.217,0.512,0.000
15435298,0.0260762,90.3112721755169,0.001,0.217,0.512,0.000
15435300,0.0139205,90.3251926754601,0.001,0.217,0.512,0.000
15435302,0.0118746,90.3370672757737,0.001,0.217,0.512,0.000
15435304,0.0230366,90.360103874933,0.001,0.217,0.512,0.000
15435305,0.0195596,90.3796634743921,0.001,0.217,0.512,0.000
15435307,0.0108056,90.3904690747149,0.001,0.226,0.511,0.000
15435309,0.024561,90.4150300738402,0.002,0.235,0.511,0.000
15435311,0.0149685,90.4299985733815,0.003,0.244,0.509,0.000
15435312,0.0166971,90.4466956728138,0.003,0.244,0.509,0.000
15435313,0.0163023,90.4629979734309,0.004,0.253,0.509,0.000
15435315,0.012343,90.4753409731202,0.004,0.253,0.509,0.000
15435317,0.0188365,90.4941774732433,0.006,0.272,0.507,0.000
15435319,0.0178776,90.5120550724678,0.006,0.272,0.507,0.000
15435320,0.0164788,90.5285338717513,0.006,0.272,0.507,0.000
15435322,0.0170719,90.5456057726406,0.006,0.272,0.507,0.000
15435324,0.011432,90.5570377730764,0.008,0.290,0.507,0.000
15435325,0.020137,90.5771747739054,0.008,0.290,0.507,0.000
15435327,0.0111349,90.5883096740581,0.010,0.316,0.506,0.000
15435329,0.0222371,90.6105467737652,0.010,0.316,0.506,0.000
15435330,0.0202483,90.6307950732298,0.010,0.316,0.506,0.000
15435332,0.0102446,90.6410396727733,0.011,0.332,0.506,0.000
15435333,0.0188753,90.6599149736576,0.011,0.339,0.505,0.000
15435335,0.0134023,90.6733172736131,0.012,0.347,0.505,0.000
15435337,0.0209785,90.694295772817,0.013,0.353,0.505,0.000
15435339,0.0185086,90.7128043728881,0.013,0.361,0.505,0.000
15435340,0.0170531,90.7298574722372,0.013,0.361,0.505,0.000
15435342,0.0172687,90.7471261727624,0.013,0.361,0.505,0.000
15435344,0.0156896,90.7628157730214,0.014,0.374,0.505,0.000
15435345,0.019181,90.7819967730902,0.014,0.374,0.505,0.000
15435347,0.0149419,90.7969386731274,0.014,0.374,0.505,0.000
15435349,0.0127703,90.8097089729272,0.015,0.386,0.504,0.000
15435350,0.0211784,90.8308873730712,0.015,0.386,0.504,0.000
15435354,0.0191835,90.8500708728097,0.015,0.397,0.504,0.000
15435357,0.0320831,90.8821539743803,0.016,0.413,0.503,0.000
15435359,0.0295024,90.9116563736461,0.016,0.413,0.503,0.000
15435360,0.016642,90.9282983741723,0.016,0.417,0.503,0.000
15435362,0.0179459,90.9462442747317,0.016,0.421,0.503,0.000
15435364,0.0131715,90.9594157743268,0.017,0.427,0.503,0.000
15435367,0.0247872,90.9842029749416,0.017,0.432,0.503,0.000
