spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.883352105505992,0.3161159,-0.2,2,0.259106777075594,0.917954624163267,7.33833136884114,94.4506801521025
2,0.967851693741977,0.3093434,-0.3,3,0.28465285717693,0.840326410886822,5.76942426680186,61.231310072777
3,0.980427999049994,0.2574319,-0.3,3,0.291929440991594,0.853808276708702,5.62860502312095,50.2555752125937
4,0.895767905749949,0.2891758,-0.1,1,0.231205989188513,0.714757203510282,4.72380466380886,47.691353663411
5,1.00550800235897,0.5543857,0.1,1,0.2097514032678,0.667834694222676,4.41455991102131,41.3874366260809
6,0.898418306372946,0.2618414,-0.1,1,0.210469854256378,0.656570282806575,4.59298299332728,59.6978365211858
7,0.816500902175903,0.2701427,-0.2,2,0.22880699550642,0.688940610827888,4.5826375642212,47.7782100143075
8,0.890023598446987,0.2500169,-0.3,3,0.263356067784093,0.747699393601493,4.78682442104606,51.1229668703515
9,0.933653105981989,0.3089877,0.3,3,0.250560728936607,0.786653398745889,6.40577366916886,68.9164642639477
10,0.866655698045975,0.3014483,-0.1,1,0.193555050462917,0.632886198086289,3.83386611938849,37.652868184782
11,0.899174602702033,0.2954996,-0.2,2,0.245280831884269,0.826545359294309,5.89118573104283,57.4465658159633
12,1.04830279853195,0.2894583,0.3,3,0.282062422326283,0.701665958332771,5.36916806530282,49.8929225591035
13,1.91381899174303,0.2651062,0.2,2,0.446547097881695,0.611269723104653,4.17661897679974,44.0834005200049
14,0.865894001907918,0.1963652,0.1,1,0.185251227284263,0.504086369280505,3.48074882376555,36.711300591752
15,1.06775189330801,0.2810957,0.3,3,0.264241833785182,0.671860419815676,5.65583694264746,67.3386344791517
16,0.862752699293083,0.4185376,0.1,1,0.191539561415342,0.620514788946015,5.0889416468729,62.0161395268191
17,0.920005599036926,0.2867121,0.3,3,0.26170063565035,0.673252209571201,4.76189271781504,55.1515363170919
18,0.776695402338987,0.3073217,0.1,1,0.178646956665089,0.508779351199902,3.74995847674124,44.6478383298153
