Frame,DeltaTime,Time,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
140521983,0.0213518,659.180615802296,VALID,-0.0261712651699781,-0.0518479906022549,0.998311996459961,0,0.225502178072929,0,VALID,0.0122413113713264,0.00728186685591936,0.999898552894592,-0.0292882993817329,0.131177514791489,VALID,-0.0644536539912224,-0.110719934105873,0.991759479045868,0.0292882993817329,0.123652175068855
140521985,0.0157938,659.19640960265,VALID,-0.00448788143694401,-0.0416644923388958,0.999121606349945,0,0.167053118348122,0,VALID,0.0111543815582991,0.00827751774340868,0.999903500080109,-0.0292882993817329,0.131257221102715,VALID,-0.0201178509742022,-0.0914923623204231,0.995602548122406,0.0292882993817329,0.136437371373177
140521987,0.018816,659.2152256025,VALID,8.21496942080557E-05,-0.0248795635998249,0.999690473079681,0,0.246704235672951,0,VALID,0.0106687042862177,0.00894806161522865,0.99990302324295,-0.0292882993817329,0.131743356585503,VALID,-0.0105045074597001,-0.0586759299039841,0.998221814632416,0.0292882993817329,0.134719341993332
140521989,0.0179467,659.233172302134,VALID,0.00129687145818025,-0.0143800927326083,0.999895751476288,0,2,0,VALID,0.0103497905656695,0.00914062280207872,0.999904632568359,-0.0292882993817329,0.131757602095604,VALID,-0.00775687117129564,-0.0378916747868061,0.99925172328949,0.0292882993817329,0.135082870721817
140521991,0.0202188,659.253391102888,VALID,0.00144806096795946,-0.0104215983301401,0.999944627285004,0,2,0,VALID,0.0103000067174435,0.00904249399900436,0.999906063079834,-0.0292882993817329,0.131951749324799,VALID,-0.00740454671904445,-0.0298809260129929,0.999526023864746,0.0292882993817329,0.135243386030197
140521993,0.0219088,659.275299902074,VALID,0.00123428262304515,-0.00971023552119732,0.999952077865601,0,2,0,VALID,0.0102030960842967,0.00858522392809391,0.999911069869995,-0.0292882993817329,0.132191523909569,VALID,-0.00773504329845309,-0.0280016642063856,0.999577939510345,0.0292882993817329,0.135008379817009
140521995,0.0187254,659.294025302865,VALID,0.00083466264186427,-0.0100695174187422,0.999948978424072,0,2,0,VALID,0.00998490490019321,0.00785647891461849,0.999919295310974,-0.0292882993817329,0.132785215973854,VALID,-0.00831591803580523,-0.0279914364218712,0.999573588371277,0.0292882993817329,0.135885998606682
140521997,0.0209713,659.314996602945,VALID,0.000589094124734402,-0.0109906699508429,0.999939441680908,0,2,0,VALID,0.00991615373641253,0.00674876105040312,0.999928057193756,-0.0292882993817329,0.132710337638855,VALID,-0.00873820204287767,-0.0287256874144077,0.999549150466919,0.0292882993817329,0.136321276426315
140521999,0.0219526,659.336949202232,VALID,0.000309622759232298,-0.0118913622573018,0.999929249286652,0,2,0,VALID,0.00990545377135277,0.00547607988119125,0.999935925006866,-0.0292882993817329,0.133672252297401,VALID,-0.00928633008152246,-0.0292541235685349,0.999528884887695,0.0292882993817329,0.137668147683144
140522002,0.0223498,659.359299003147,VALID,3.39537962190661E-07,-0.0134161291643977,0.999909996986389,0,2,0.370291501283646,VALID,0.00971453636884689,0.00359437498264015,0.999946355819702,-0.0292882993817329,0.133715614676476,VALID,-0.00971385743469,-0.0304214861243963,0.999489963054657,0.0292882993817329,0.137540206313133
140522004,0.0231708,659.382469804026,VALID,-0.010102104395628,-0.0134935369715095,0.999857902526855,0,2,0.57626336812973,VALID,-0.00282099959440529,0.00307569815777242,0.999991297721863,-0.0292882993817329,0.134485423564911,VALID,-0.0173799004405737,-0.0300583522766829,0.999397039413452,0.0292882993817329,0.138687267899513
140522007,0.0235531,659.406022903509,VALID,-0.0372441634535789,-0.0126436119899154,0.999226212501526,0,2,0.531095325946808,VALID,-0.0324898362159729,0.00325836869888008,0.999466776847839,-0.0292882993817329,0.134707197546959,VALID,-0.0419882275164127,-0.0285421088337898,0.998710334300995,0.0292882993817329,0.138195022940636
140522009,0.0255666,659.431589503773,VALID,-0.0464900173246861,-0.0123174581676722,0.998842835426331,0,2,0.495606958866119,VALID,-0.0426447689533234,0.00315234321169555,0.999085307121277,-0.0292882993817329,0.134725108742714,VALID,-0.050323449075222,-0.0277841277420521,0.998346447944641,0.0292882993817329,0.137849047780037
140522012,0.0249385,659.456528003328,VALID,-0.0534723177552223,-0.0122080370783806,0.998494684696198,0,2,0.424294501543045,VALID,-0.0494985394179821,0.0030187803786248,0.998769640922546,-0.0292882993817329,0.133484825491905,VALID,-0.0574328489601612,-0.0274318307638168,0.997972428798676,0.0292882993817329,0.136968329548836
140522015,0.0276356,659.484163603745,VALID,-0.0557972453534603,-0.0125659927725792,0.998363018035889,0,2,0.404743492603302,VALID,-0.0518062338232994,0.00288359797559679,0.998652994632721,-0.0292882993817329,0.131711959838867,VALID,-0.0597740411758423,-0.0280123837292194,0.997818827629089,0.0292882993817329,0.135747447609901
140522018,0.0284731,659.512636703439,VALID,-0.0566318035125732,-0.0126265706494451,0.998315274715424,0,2,0.412683039903641,VALID,-0.0527955330908298,0.00309306615963578,0.998600542545319,-0.0292882993817329,0.129890963435173,VALID,-0.0604532398283482,-0.0283429007977247,0.997768580913544,0.0292882993817329,0.134535983204842
140522021,0.0285047,659.541141402908,VALID,-0.0574994049966335,-0.0128960711881518,0.998262226581573,0,2,0.420012414455414,VALID,-0.0522370487451553,0.00326365302316844,0.99862939119339,-0.0292882993817329,0.126815676689148,VALID,-0.0627451464533806,-0.0290520694106817,0.997606635093689,0.0292882993817329,0.130128413438797
