Frame,DeltaTime,Time,PositionX,PositionY,PositionZ,Gripper
34849,0.0095115,150.516947927885,-0.066,0.524,0.499,0.000
34851,0.0141698,150.53111772798,-0.066,0.524,0.499,0.000
34853,0.0167144,150.547832127661,-0.066,0.524,0.499,0.000
34855,0.0179421,150.565774228424,-0.066,0.524,0.499,0.000
34857,0.0172231,150.58299732767,-0.066,0.524,0.499,0.000
34858,0.0186204,150.601617727429,-0.066,0.524,0.499,0.000
34860,0.019131,150.620748726651,-0.066,0.524,0.499,0.000
34862,0.0209434,150.64169212617,-0.066,0.524,0.499,0.000
34864,0.0174739,150.65916602686,-0.066,0.524,0.499,0.000
34866,0.020414,150.679580027238,-0.066,0.524,0.499,0.000
34868,0.0200345,150.699614526704,-0.066,0.524,0.499,0.000
34871,0.0218208,150.721435327083,-0.066,0.524,0.499,0.000
34873,0.0203656,150.741800926626,-0.066,0.524,0.499,0.000
34875,0.0219553,150.763756226748,-0.066,0.524,0.499,0.000
34877,0.0220738,150.785830026492,-0.066,0.524,0.499,0.000
34880,0.0243008,150.810130827129,-0.066,0.524,0.499,0.000
34882,0.0228307,150.832961527631,-0.066,0.524,0.499,0.000
34885,0.0251845,150.858146026731,-0.066,0.524,0.499,0.000
34887,0.0259099,150.884055927396,-0.066,0.524,0.499,0.000
34890,0.0270371,150.911093028262,-0.066,0.524,0.499,0.000
34893,0.029277,150.940370028839,-0.066,0.524,0.499,0.000
0,0.0301789,150.970548929647,-0.066,0.524,0.499,0.000
0,0.0316765,151.002225430682,-0.066,0.524,0.499,0.000
34903,0.0342002,151.036425629631,-0.066,0.524,0.499,0.000
34907,0.0371632,151.07358883135,-0.066,0.524,0.499,0.000
34912,0.0396652,151.113254031166,-0.066,0.524,0.499,0.000
34916,0.0424991,151.155753130093,-0.066,0.524,0.499,0.000
34921,0.0436287,151.199381830171,-0.066,0.524,0.499,0.000
34927,0.0493006,151.248682430014,-0.066,0.524,0.499,0.000
0,0.0568222,151.305504629388,-0.066,0.524,0.499,0.000
34944,0.0738887,151.379393326119,-0.066,0.524,0.499,0.000
34945,0.1005098,151.479903126135,-0.066,0.524,0.499,0.000
34947,0.0112573,151.491160426289,-0.066,0.524,0.499,0.000
34949,0.0162641,151.507424525917,-0.066,0.524,0.499,0.000
34950,0.017466,151.524890525267,-0.066,0.524,0.499,0.000
34952,0.0174123,151.542302824557,-0.066,0.524,0.499,0.000
34954,0.0159568,151.558259624988,-0.066,0.524,0.499,0.000
34955,0.0165794,151.574839025736,-0.066,0.524,0.499,0.000
34957,0.0167257,151.591564726084,-0.066,0.524,0.499,0.000
34959,0.0171752,151.608739925548,-0.066,0.524,0.499,0.000
34960,0.0162397,151.624979626387,-0.066,0.524,0.499,0.000
34962,0.0167328,151.641712427139,-0.066,0.524,0.499,0.000
34964,0.0166094,151.65832182765,-0.066,0.524,0.499,0.000
34965,0.017016,151.675337826833,-0.066,0.524,0.499,0.000
