spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.735999703410016,0.1507368,-0.2,2,0.202326517376948,0.686028183947343,4.41573367531307,41.4372272957371
2,1.46813559904967,0.2846296,-0.2,2,0.295963154044007,0.677856490697369,5.23861267790405,66.7078091177504
3,1.4562358944695,0.4158445,0.1,1,0.227490762848443,0.413754081228381,2.68227606190173,34.5590751003861
4,1.03663579840031,0.3471132,0.3,3,0.248398885599065,0.499865382046845,2.63936956285247,24.4004416334627
5,0.936237402260303,0.2777458,0.2,2,0.217420636656297,0.511186745830561,1.6440692749908,13.3337124637776
6,1.99797409585972,0.3186169,0.1,1,0.464028018072869,0.469018402732444,4.02810771581955,140.817870573921
7,0.897983095610471,0.1636546,0.3,3,0.247101266677535,0.574179323196554,2.63261594249912,23.0468613158139
8,0.934086797759846,0.466453,-0.2,2,0.220169980576017,0.717545249450458,5.62169098298407,52.7744326375914
9,1.23176519758999,0.3120151,-0.3,3,0.285432809677422,0.670010941830983,4.19786665499154,50.0872863258402
10,0.852202599869997,0.2811205,-0.3,3,0.26386099070302,0.678031470023674,4.36974101624239,43.3626690436778
11,0.853310101660099,0.3360418,0.1,1,0.18352817710681,0.480771236998498,2.77417988927079,33.1144181415787
12,0.85175469890055,0.3021115,-0.3,3,0.276671789006555,0.763467462535798,4.43943836989283,69.9227750660591
13,0.782182702799219,0.3005188,-0.2,2,0.21794078113969,0.660833634698228,4.56981723996417,52.6808976282403
14,0.798108100890204,0.1164267,0.2,2,0.204374816497639,0.503040385103169,3.4455521379955,41.5998693882219
15,0.750329998789312,0.2848765,-0.2,2,0.226742037267891,0.695471117428553,4.4102713886448,51.4366280048601
16,0.7283646920705,0.2905685,-0.1,1,0.193662815042917,0.616815795124819,4.08486200419172,41.0745495929183
17,0.817356797870161,0.0823429,-0.3,3,0.249785537753106,0.696205553469811,4.05759375762429,39.7633736714591
18,0.864360202100215,0.2512707,0.1,1,0.189748180684489,0.479302141587014,2.89912269231601,30.5306676595186
19,0.821826703840088,0.3046365,0.2,2,0.201910971410356,0.496888711960078,3.90151136162891,43.948151991353
20,0.752146096900105,0.146043,0.1,1,0.183633528778583,0.490562154278501,3.42711444126535,34.1984399317345
21,0.818324697200296,0.1689993,-0.3,3,0.262875596902848,0.761669090779874,4.6148841980218,47.0991779719844
22,0.727152599959481,0.2887052,-0.1,1,0.213829933281209,0.6744417839727,4.55549886169615,53.4273922561136
23,0.782691395840629,0.2335964,-0.3,3,0.268061559909278,0.846370269735957,5.13413892006028,35.2277156260908
24,0.834761897110184,0.1829438,-0.3,3,0.290987181611208,0.862592069394115,5.46202154712478,61.1208705485405
25,0.766136198770255,0.3183569,0.1,1,0.193073247111906,0.572761432735681,3.64754522596817,39.600231955411
26,0.816395804279637,0.2452286,-0.3,3,0.290394881130431,0.870506459896056,4.47836534956466,43.426110598213
27,0.800830902539929,0.1499152,-0.2,2,0.246709172195966,0.736309487818941,4.40752365628216,43.7110429329403
28,0.901150201450037,0.1507541,0.3,3,0.260635173809033,0.626199363460289,3.86324410600769,39.5900654577142
29,0.765031898399684,0.3095011,-0.1,1,0.20209933700899,0.646253909180805,4.15458955988226,50.5450960866989
30,0.732598797419996,0.2512243,-0.2,2,0.242846822964269,0.857741135356333,5.43090405063858,44.6823662025797
31,0.74500689469005,0.2910151,-0.2,2,0.235879252129097,0.798460901513854,5.9186012535411,57.3794630707784
32,0.782972104840155,0.2530707,0.2,2,0.206812500828731,0.530824130431492,4.03152249576509,40.8889923453648
33,0.894799806169431,0.3029111,0.3,3,0.256673657364763,0.621815093695076,3.50276684741437,42.2604539753312
34,0.829855601299641,0.3134695,0.3,3,0.240652796715242,0.625323207087797,3.94017100336565,38.3738557532411
35,0.718911702740115,0.0498524,-0.2,2,0.244418655650033,0.826737764380854,4.93901031211704,51.9513139812862
