Frame,DeltaTime,Time,PositionX,PositionY,PositionZ,Gripper
15366135,0.0120483,2312.84041848034,0.001,0.216,0.511,0.000
15366137,0.0124745,2312.85289297998,0.001,0.216,0.511,0.000
15366139,0.0171683,2312.87006128021,0.001,0.216,0.511,0.000
15366141,0.019152,2312.88921328075,0.001,0.216,0.511,0.000
15366143,0.0163212,2312.90553448163,0.001,0.216,0.511,0.000
15366144,0.0201802,2312.92571468093,0.001,0.216,0.511,0.000
15366146,0.0174343,2312.94314898178,0.001,0.216,0.511,0.000
15366148,0.0195221,2312.96267108247,0.001,0.216,0.511,0.000
15366150,0.0182044,2312.98087548278,0.001,0.216,0.511,0.000
15366152,0.0211546,2313.00203008205,0.001,0.216,0.511,0.000
15366154,0.0212413,2313.02327138186,0.001,0.216,0.511,0.000
15366157,0.023634,2313.04690538161,0.001,0.216,0.511,0.000
15366159,0.021523,2313.06842838228,0.001,0.216,0.511,0.000
15366161,0.0204544,2313.08888278157,0.001,0.216,0.511,0.000
15366164,0.0242693,2313.11315208115,0.001,0.216,0.511,0.000
15366166,0.0234131,2313.1365651805,0.001,0.216,0.511,0.000
15366169,0.0257784,2313.16234358028,0.001,0.216,0.511,0.000
15366172,0.0248411,2313.18718468025,0.001,0.216,0.511,0.000
15366174,0.0287297,2313.21591437981,0.001,0.216,0.511,0.000
15366177,0.0276134,2313.24352777936,0.001,0.216,0.511,0.000
15366180,0.0303096,2313.27383738011,0.001,0.216,0.511,0.000
15366184,0.0313511,2313.30518848076,0.001,0.216,0.511,0.000
15366188,0.0341028,2313.339291282,0.001,0.216,0.511,0.000
15366192,0.0383072,2313.37759848312,0.001,0.216,0.511,0.000
15366196,0.0381391,2313.41573758423,0.001,0.216,0.511,0.000
15366201,0.043372,2313.45910958573,0.001,0.216,0.511,0.000
15366207,0.0492897,2313.50839928538,0.001,0.216,0.511,0.000
15366214,0.0589104,2313.56730968505,0.001,0.216,0.511,0.000
15366224,0.0692796,2313.63658928871,0.001,0.216,0.511,0.000
15366234,0.1009091,2313.73749838769,0.001,0.216,0.511,0.000
15366235,0.0992785,2313.83677688986,0.001,0.216,0.511,0.000
15366236,0.011051,2313.84782788996,0.001,0.216,0.511,0.000
0,0.0174131,2313.86524099018,0.001,0.216,0.511,0.000
0,0.0169007,2313.88214168977,0.001,0.216,0.511,0.000
0,0.0175646,2313.8997062901,0.001,0.216,0.511,0.000
0,0.0163348,2313.91604109015,0.001,0.216,0.511,0.000
0,0.0165606,2313.93260168936,0.001,0.216,0.511,0.000
0,0.0167138,2313.94931548927,0.001,0.216,0.511,0.000
