Frame,DeltaTime,Time,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
215706591,0.0196772,46.2420738292858,-0.093,0.486,-0.392,2.591,19.888,2.065
215706593,0.0190289,46.261102729477,-0.093,0.486,-0.392,2.603,19.896,2.124
215706596,0.0157758,46.2768785292283,-0.093,0.486,-0.392,2.616,19.907,2.173
215706598,0.0320698,46.3089483277872,-0.093,0.486,-0.392,2.662,19.924,2.190
215706601,0.0308405,46.3397888271138,-0.093,0.485,-0.392,2.700,19.903,2.225
215706648,0.1144924,46.8168630218133,-0.092,0.485,-0.391,3.033,19.964,1.917
215706651,0.0171603,46.8340233219787,-0.092,0.485,-0.391,3.044,19.907,1.908
215706654,0.029026,46.8630493218079,-0.092,0.485,-0.391,3.044,19.875,1.899
215706656,0.0279725,46.8910218225792,-0.092,0.485,-0.391,3.095,19.836,1.897
215706660,0.0239488,46.914970622398,-0.092,0.484,-0.391,3.162,19.824,1.866
215706662,0.0348292,46.9497998217121,-0.092,0.484,-0.391,3.246,19.817,1.868
215706665,0.0201253,46.9699251214042,-0.092,0.484,-0.390,3.323,19.811,1.902
215706668,0.0359286,47.0058537209407,-0.092,0.484,-0.390,3.451,19.794,1.938
215706669,0.0262769,47.0321306204423,-0.092,0.484,-0.390,3.546,19.772,1.974
215706672,0.0121861,47.0443167202175,-0.092,0.484,-0.390,3.630,19.759,2.005
215706673,0.0257388,47.070055520162,-0.092,0.483,-0.390,3.723,19.720,2.026
215706675,0.0089404,47.0789959197864,-0.092,0.483,-0.390,3.812,19.676,2.043
215706678,0.0265608,47.1055567199364,-0.092,0.483,-0.390,4.067,19.594,2.030
215706682,0.0354792,47.1410359190777,-0.093,0.482,-0.389,4.484,19.470,2.004
215706685,0.0299873,47.1710232188925,-0.093,0.482,-0.389,4.882,19.253,1.951
215706686,0.031728,47.2027512183413,-0.094,0.481,-0.389,5.165,19.112,1.941
215706688,0.0084859,47.2112371185794,-0.094,0.481,-0.389,5.438,18.982,1.980
215706689,0.0249873,47.2362244194373,-0.094,0.481,-0.389,5.713,18.874,2.057
215706692,0.0087154,47.2449398189783,-0.095,0.480,-0.388,5.961,18.710,2.153
215706693,0.0254031,47.2703429181129,-0.095,0.480,-0.388,6.142,18.478,2.234
