Frame,DeltaTime,Time,PositionX,PositionY,PositionZ,Gripper
1567913,0.0162743,64.0707001648843,0.000,0.217,0.512,0.000
1567915,0.0087042,64.0794043652713,0.000,0.217,0.512,0.000
1567917,0.0212036,64.1006079651415,0.000,0.217,0.512,0.000
1567919,0.0115931,64.1122010648251,0.000,0.217,0.512,0.000
1567920,0.0215637,64.133764764294,0.000,0.217,0.512,0.000
1567922,0.0130696,64.1468343641609,0.000,0.217,0.512,0.000
1567924,0.0227431,64.1695774644613,0.000,0.217,0.512,0.000
1567926,0.0231834,64.1927608642727,0.000,0.217,0.512,0.000
1567972,0.1145602,64.653530171141,0.000,0.217,0.512,0.000
1567975,0.0137128,64.6672429712489,0.000,0.217,0.512,0.000
1567979,0.031392,64.6986349718645,0.000,0.217,0.512,0.000
1567982,0.0391807,64.7378156716004,0.000,0.217,0.512,0.000
1567986,0.0326026,64.7704182723537,0.000,0.217,0.512,0.000
1567991,0.041048,64.8114662738517,0.000,0.217,0.512,0.000
1567992,0.0429345,64.8544007735327,0.000,0.217,0.512,0.000
1567994,0.0109836,64.8653843738139,0.000,0.217,0.512,0.000
1567996,0.0217287,64.8871130738407,0.000,0.217,0.512,0.000
1567997,0.0205506,64.9076636731625,0.000,0.217,0.512,0.000
1567999,0.0095457,64.9172093728557,0.000,0.217,0.512,0.000
1568000,0.0218298,64.939039173536,0.000,0.217,0.512,0.000
1568002,0.0122,64.9512391733006,0.000,0.217,0.512,0.000
1568004,0.0232778,64.9745169738308,0.000,0.217,0.512,0.000
1568006,0.0110173,64.9855342740193,0.000,0.217,0.512,0.000
1568007,0.0253126,65.0108468746766,0.000,0.217,0.512,0.000
1568009,0.0141167,65.024963574484,0.000,0.217,0.512,0.000
1568011,0.0113517,65.0363152744249,0.000,0.217,0.512,0.000
1568012,0.0228949,65.059210174717,0.000,0.217,0.512,0.000
1568014,0.009901,65.0691111749038,0.000,0.217,0.512,0.000
1568016,0.0243722,65.0934833744541,0.000,0.217,0.512,0.000
1568018,0.0143672,65.1078505748883,0.000,0.217,0.512,0.000
1568019,0.0183985,65.1262490740046,0.000,0.217,0.512,0.000
1568021,0.0098367,65.1360857738182,0.000,0.217,0.512,0.000
1568022,0.0209788,65.157064572908,0.000,0.217,0.512,0.000
1568024,0.0138441,65.1709086727351,0.000,0.217,0.512,0.000
1568026,0.0218908,65.1927994731814,0.000,0.217,0.512,0.000
1568028,0.0108805,65.2036799732596,0.000,0.217,0.512,0.000
1568029,0.021228,65.2249079737812,0.000,0.217,0.512,0.000
1568031,0.0118498,65.236757773906,0.000,0.217,0.512,0.000
1568032,0.0221734,65.2589311730117,0.000,0.217,0.512,0.000
1568034,0.0125172,65.2714483728632,0.000,0.217,0.512,0.000
1568036,0.0224512,65.2938995724544,0.000,0.217,0.512,0.000
1568038,0.0107,65.3045995729044,0.000,0.217,0.512,0.000
1568039,0.0223653,65.3269648728892,0.000,0.217,0.512,0.000
1568041,0.011839,65.3388038724661,0.000,0.217,0.512,0.000
1568043,0.0210234,65.359827272594,0.000,0.217,0.512,0.000
1568044,0.0165474,65.3763746730983,0.000,0.217,0.512,0.000
1568046,0.0172521,65.3936267737299,0.000,0.217,0.512,0.000
1568047,0.0158294,65.409456172958,0.000,0.217,0.512,0.000
1568049,0.0130841,65.422540272586,0.000,0.217,0.512,0.000
1568051,0.0219825,65.4445227729157,0.000,0.217,0.512,0.000
1568053,0.0144854,65.4590081730857,0.000,0.217,0.512,0.000
1568054,0.0170646,65.476072772406,0.000,0.217,0.512,0.000
