spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,1.00004259776006,0.268184,0.1,1,0.265397929772205,0.578899577796033,4.4034589811071,45.4158908185278
2,1.15098149516007,0.2320575,0.2,2,0.289853135659432,0.61852106764114,3.728212581561,31.4194260498187
3,1.16704339813987,0.230366,0.3,3,0.315235664239451,0.720104665126985,4.29899022627315,46.1108821709762
4,1.1090487982201,0.2116525,0.3,3,0.300033623008882,0.71164976648196,5.0771604846107,41.3969904104686
5,0.990588298069952,0.2654127,0.1,1,0.271783354230216,0.691082070916006,4.17791767919228,33.2928416013962
6,1.23453359305995,0.3536506,0.3,3,0.328243175838722,0.619330604350159,3.78867604659116,44.6642061501304
7,1.27079840097008,0.2502883,-0.2,2,0.274556609584954,0.652466892130533,4.79099734798359,43.6092964108297
8,1.13478080275991,0.2480961,-0.2,2,0.277015160208426,0.55855351254175,3.41587532523957,32.3728451040435
9,1.15919199679001,0.2841076,0.2,2,0.266284561641957,0.619592166555049,4.37017200820602,46.5117197415022
10,0.886503896669865,0.3006567,0.1,1,0.232931377998245,0.658866150378736,4.68113829622269,43.48204176167
11,0.918286701659781,0.2430489,0.1,1,0.256770604748987,0.698105431953721,4.19793438926971,37.199569134009
12,0.849636906759997,0.2503745,0.1,1,0.248498316461416,0.71420267528731,5.1125989097475,60.2349541942622
13,1.14392179810011,0.2107229,0.2,2,0.273209385173922,0.714885727916711,4.86074273255988,44.0171296043863
14,1.01302539929998,0.2511353,0.2,2,0.263750656824467,0.638967692414428,4.49248612851511,43.1482688659547
15,0.981610298159922,0.2157966,0.3,3,0.289594938298798,0.717323356895816,4.47092026059674,39.8802892426789
16,0.967003997410075,0.2646167,0.2,2,0.261936688500543,0.626376468329922,4.88909164564009,48.8060125644166
17,1.36853399872984,0.2501076,-0.3,3,0.321340660318959,0.680339190821379,4.7355807802549,51.389880013115
18,0.97190130688,0.1650085,0.2,2,0.267962872940061,0.717328437760394,4.95423907456932,40.011668780985
19,0.995784200729986,0.298828,0.3,3,0.310767933863017,0.790417641723313,5.5621870480026,48.0973606654258
20,1.0179468020799,0.2720399,0.1,1,0.26848440293521,0.843020623129045,6.88093307846371,71.0537003177767
21,1.13003460877007,0.1948736,-0.2,2,0.298533872154444,0.770040956136646,4.85967359420071,44.8748293839154
22,1.11751110014006,0.2992405,-0.3,3,0.321119287904835,0.759551523240946,5.17482033277686,51.3173152515559
23,1.03052619332993,0.2941295,0.1,1,0.265534789056142,0.709916463183831,4.32242564592856,38.5570099363143
24,1.08384809736003,0.1614985,-0.2,2,0.280370630171887,0.682564168480737,4.1839562326047,34.1029343564403
25,1.06426799762994,0.2514848,-0.1,1,0.257324718773424,0.573622116251837,3.60959635116491,31.2375434235791
26,1.01780870370999,0.2641329,0.3,3,0.316791491146846,0.774557440814557,5.84817257969109,52.996539871171
27,1.0157743981199,0.1857803,-0.2,2,0.274102194082149,0.662238701715076,3.84907937642948,33.1210723768833
28,1.02833580785,0.3016043,0.2,2,0.272496643493795,0.651309539355418,4.63293081752135,44.1842279052927
29,0.951365204520016,0.2669661,0.1,1,0.247613685434273,0.679169902767109,5.22117102200406,54.5415806645547
30,0.982736105090225,0.2566004,-0.3,3,0.322929488751266,0.832359069201865,5.18801989590741,53.9402345232518
31,1.00570289791017,0.2495563,-0.2,2,0.241815388196857,0.552318322398009,3.77705047817316,40.2727011828237
32,1.0470396047499,0.2349744,-0.3,3,0.273243494094865,0.677631514296088,5.23525338993395,52.5549613108636
33,1.08619120065009,0.2282034,0.2,2,0.229355976193061,0.603698141150085,4.55442744807547,47.647817713496
34,1.07501170040018,0.1995182,-0.3,3,0.266653371624462,0.66899852992459,3.81560270167592,41.3753293491807
35,0.99889749660997,0.3190388,-0.1,1,0.218748689099607,0.517352523939087,3.43832832850863,33.4455458654233
36,1.26613830308997,0.3197561,0.3,3,0.292384168567338,0.617351218148055,3.33558489204507,30.8203452146877
37,0.901070398280353,0.2504027,0.3,3,0.261228745595598,0.660749220439799,4.77044777352229,47.7720815119676
38,0.836249900979965,0.2738219,0.1,1,0.198049655322021,0.56850403310592,3.86249419725231,40.4188670982086
39,1.17938780599025,0.1499993,0.2,2,0.244124664686677,0.544588284196072,3.89903265784266,42.4864328030248
40,1.06623239535975,0.3035696,-0.2,2,0.239291811669336,0.497876352642987,3.17305223118752,27.1198587646747
41,1.29602399933992,0.3437562,0.3,3,0.277030079518444,0.565240815471338,2.97425644255054,27.7830286002242
42,1.01128480770012,0.2625282,-0.2,2,0.239897991810942,0.600264643446227,4.1670549709631,50.9076245902472
43,1.08589959981964,0.249339,0.3,3,0.295393551685508,0.583617179152471,3.28751758261676,23.0448800109835
44,1.07964559738002,0.296803,0.2,2,0.220943793264884,0.493505180736401,3.19335561791896,29.5159093644918
45,0.914766099299868,0.2915445,-0.3,3,0.252511603211848,0.600783843321092,3.60388307302899,32.065469512872
46,1.10046719201,0.2675338,-0.3,3,0.288511013306418,0.679086352328046,5.00108323762176,43.0517542443976
47,0.797894300900225,0.2621752,0.1,1,0.209590986389512,0.6142941129066,4.37929352487253,43.1451487026095
48,1.00159389712007,0.2674482,0.1,1,0.204029247934937,0.585885043551821,4.493580762204,48.9104893652153
49,1.04699189868006,0.4236692,0.1,1,0.206700441544169,0.570548654710527,4.54279367106143,60.2160102815174
50,1.10198199934985,0.3400832,0.3,3,0.279788715373623,0.665729766143575,3.58796742974409,26.3752948140999
51,0.968744507989868,0.2444408,0.1,1,0.203850217624731,0.464961443448023,3.06845241906577,28.6470190810364
52,0.832753602419871,0.2210503,0.1,1,0.195555601323937,0.537415995304324,3.18009133254159,26.8109406303272
53,0.827745297920046,0.2150815,-0.2,2,0.203977810934902,0.51045094773965,3.3368745020897,33.5158514757483
