Frame,DeltaTime,Time,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
190984,0.0166746,109.939637402538,-0.155,0.505,-0.890,357.307,335.829,355.729
190986,0.0132572,109.952894602437,-0.155,0.505,-0.890,357.306,335.827,355.750
190988,0.0163013,109.969195902813,-0.155,0.505,-0.890,357.302,335.827,355.769
190989,0.0174661,109.986662002746,-0.155,0.505,-0.890,357.290,335.817,355.779
190991,0.0169555,110.003617503215,-0.155,0.505,-0.890,357.308,335.828,355.748
190993,0.0173951,110.02101260284,-0.155,0.505,-0.890,357.291,335.825,355.750
190995,0.0174523,110.038464902435,-0.155,0.505,-0.890,357.308,335.823,355.759
190996,0.0235283,110.06199320266,-0.155,0.505,-0.890,357.310,335.822,355.770
190998,0.0165704,110.078563603107,-0.155,0.505,-0.890,357.305,335.823,355.763
191044,0.1120259,110.539187802468,-0.154,0.511,-0.885,357.425,337.547,357.089
191046,0.0131285,110.552316302899,-0.153,0.511,-0.884,357.523,337.756,357.239
191048,0.0209968,110.573313102592,-0.153,0.510,-0.883,357.642,338.088,357.454
191051,0.0249682,110.598281302024,-0.152,0.510,-0.881,357.763,338.369,357.641
191053,0.0225881,110.620869402308,-0.151,0.511,-0.879,357.908,338.597,357.760
191056,0.0244274,110.64529680321,-0.149,0.512,-0.877,358.061,338.971,357.860
191058,0.0252517,110.670548502821,-0.149,0.513,-0.875,357.963,339.184,357.795
191061,0.0293139,110.699862402398,-0.147,0.515,-0.873,357.838,339.509,357.897
191064,0.0257287,110.725591103081,-0.146,0.518,-0.871,357.681,339.711,358.025
191067,0.0277476,110.753338702489,-0.145,0.520,-0.868,357.355,339.956,358.069
191068,0.0249213,110.778260002378,-0.144,0.522,-0.866,357.035,340.102,358.096
191070,0.0122918,110.790551802609,-0.143,0.523,-0.865,356.739,340.220,358.151
191072,0.0246842,110.815236002672,-0.143,0.524,-0.863,356.482,340.350,358.261
191073,0.0151558,110.830391802359,-0.142,0.524,-0.862,356.296,340.511,358.349
191077,0.0228479,110.853239702526,-0.140,0.525,-0.858,356.075,340.957,358.683
191078,0.0266723,110.879912002478,-0.139,0.526,-0.855,356.074,341.290,358.891
191080,0.0179448,110.897856802214,-0.138,0.526,-0.853,356.109,341.649,359.073
191081,0.0183986,110.916255401913,-0.137,0.526,-0.851,356.151,342.000,359.229
191083,0.0120505,110.928305902053,-0.136,0.527,-0.848,356.248,342.371,359.398
191084,0.0193121,110.947618002538,-0.134,0.528,-0.845,356.354,342.735,359.601
191087,0.0107954,110.958413402084,-0.134,0.529,-0.843,356.457,343.025,359.746
191088,0.0204969,110.978910301346,-0.133,0.530,-0.840,356.552,343.415,359.953
191089,0.0172037,110.996114001144,-0.131,0.531,-0.837,356.642,343.841,0.167
