spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.835081400299941,0.284502,0.3,3,0.286783675223313,0.904425197851386,5.02210939932113,33.7095091972438
2,0.817841795200138,0.2691493,0.1,1,0.214402378065284,0.729604581605618,4.1280231271833,10.848796370066
3,0.728389598400099,0.2529741,-0.2,2,0.253169648734023,0.907917796104171,5.89523870527205,52.1839528228536
4,0.763518704099852,0.2533377,0.1,1,0.233470192323868,0.737702084899086,3.99994372425225,18.7719591716938
5,0.728549699299947,0.247146,-0.2,2,0.259118338083438,0.994955030035161,6.79033369800213,64.169803849151
6,0.785902804700072,0.271587,0.2,2,0.256870692846242,0.751441269950299,4.04070414502316,13.4177137841982
7,0.688849601900074,0.2378877,0.1,1,0.215097645943006,0.752689122802264,4.34333783885317,19.2232864019763
8,0.699635496399878,0.2152921,-0.1,1,0.225976904218603,0.742755190970377,4.02674517168514,7.73840751303202
9,0.665754391799965,0.1888357,-0.1,1,0.252263866990214,0.837461665986787,4.42541995885711,22.4001277961286
10,0.728555191300075,0.2500515,-0.2,2,0.279932569984155,1.02397366710373,6.24793306854989,53.6372710975817
11,0.827609902200038,0.2781135,0.3,3,0.300138871633886,0.909250523365302,4.61801552519349,26.5571800348586
12,0.670416396100109,0.1554275,-0.2,2,0.272117718007163,1.00833878012252,6.03359085320342,25.505370420608
13,0.793752300500046,0.2662779,-0.3,3,0.33446720890827,1.12100297388428,6.35802559654713,21.2303885935719
14,0.798675996200018,0.2476288,0.3,3,0.288324453889773,0.932694551919753,5.16894769679577,47.1564769049356
15,0.727624399499973,0.2840202,-0.1,1,0.250658970076692,0.977098126518617,5.75646940201413,57.6638908406972
16,0.789356605200055,0.2556107,0.3,3,0.307372618321131,1.02245394620163,6.09435360950926,54.0617384356974
17,0.773060396300025,0.254373,-0.2,2,0.267678229298332,0.963597851626581,5.56573290835895,40.8085488388994
18,0.814165199200033,0.2864983,-0.3,3,0.330845680798974,1.1337830616625,6.90604215833752,64.3657174237952
19,0.679719704199897,0.2015192,-0.1,1,0.240331513154914,0.823152002424874,3.86550042461994,21.6261853156256
20,0.724423594699829,0.2661111,-0.3,3,0.33152813305411,1.08049270304855,7.06598208145748,97.8735965983681
21,0.709001697599888,0.2667843,0.1,1,0.240095269063888,0.834888096318602,4.66637879905396,28.7362783313422
22,0.830777101200056,0.3141954,0.2,2,0.301267597620035,0.859436994227886,3.95430647024802,48.0627215235632
23,0.775101597499997,0.2849367,0.2,2,0.256832997956682,0.886091047832245,4.8444981948102,31.9519930058373
24,0.703408694799919,0.2292636,0.1,1,0.221776087030493,0.842023148010277,5.55661851805429,51.3762602819972
25,0.765290604000029,0.2624696,-0.3,3,0.31330168085226,1.06611992535508,5.74819252678031,41.7957412128647
26,0.692672201400001,0.2584273,-0.2,2,0.277075895204171,1.02802440035528,6.54622990485528,61.0923673530019
27,0.674416701400105,0.1752371,-0.3,3,0.325994960556156,1.16659989569413,5.95101328864969,31.0961684464348
28,0.63532149699995,0.1041038,-0.3,3,0.308283678654057,1.08752493212493,5.93974160104475,48.8437371260475
29,0.649782304700011,0.2064549,0.2,2,0.254844023477839,0.939320150856495,5.72702723117342,40.0276430855738
30,0.701781098699939,0.2178284,-0.3,3,0.303019349312867,1.00188053509432,4.9132687252205,37.0738472475257
31,0.769883601899892,0.3253451,0.2,2,0.268092758693741,0.92205222393486,6.53985957897552,48.088062603313
