Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
296878,0.0130374,794.588150286116,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296880,0.0122767,794.600426985882,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296882,0.0168026,794.617229585536,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296883,0.0166931,794.633922685869,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296885,0.0172564,794.651179085486,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296887,0.0166761,794.667855185457,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296889,0.0183091,794.686164285056,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296890,0.0180466,794.7042108858,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296892,0.0188695,794.723080386408,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296945,0.1031555,795.26170868706,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296948,0.0070032,795.268711886834,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296952,0.0337197,795.302431586664,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296956,0.0349602,795.337391785812,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296960,0.0393063,795.376698087435,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296961,0.0418006,795.41849868698,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296963,0.0142862,795.432784886565,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296965,0.0182479,795.451032787096,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296966,0.0160529,795.467085686978,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296968,0.0171349,795.484220586251,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296970,0.0166159,795.500836485531,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296971,0.0168869,795.517723384779,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
296973,0.0169862,795.534709585365,-0.077,0.024,0.255,0.000,0.000,0.077,0.024,0.255,0.000,0.000
