8812757,0.0227473,171.641954727937,VALID,0.0403860658407211,-0.0878000855445862,0.995319128036499,0,0.737207353115082,1,VALID,0.0814014002680779,-0.0761902555823326,0.993764996528625,-0.0326884984970093,0.144693747162819,VALID,-0.000702747376635671,-0.0992501676082611,0.995062291622162,0.0326884984970093,0.159524396061897
8812757,0.0213483,171.663303027395,VALID,0.0403860658407211,-0.0878000855445862,0.995319128036499,0,0.737207353115082,1,VALID,0.0814014002680779,-0.0761902555823326,0.993764996528625,-0.0326884984970093,0.144693747162819,VALID,-0.000702747376635671,-0.0992501676082611,0.995062291622162,0.0326884984970093,0.159524396061897
8812760,0.0077859,171.671088927425,VALID,0.0396804884076118,-0.0869407951831818,0.995422899723053,0,0.712528884410858,1,VALID,0.0823739320039749,-0.0753683522343636,0.993747532367706,-0.0326884984970093,0.144106835126877,VALID,-0.00309071014635265,-0.0983428880572319,0.99514776468277,0.0326884984970093,0.158086150884628
8812762,0.0239781,171.695067026652,VALID,0.0398460328578949,-0.0859401822090149,0.995503187179565,0,0.703583896160126,1,VALID,0.0827367603778839,-0.0736440494656563,0.993846654891968,-0.0326884984970093,0.143464401364326,VALID,-0.00312413065694273,-0.0980649814009666,0.995175123214722,0.0326884984970093,0.156901970505714
8812763,0.0181491,171.713216126896,VALID,0.0397323369979858,-0.0858043134212494,0.995519459247589,0,0.704278707504272,1,VALID,0.0825501978397369,-0.0734704062342644,0.993875026702881,-0.0326884984970093,0.143754571676254,VALID,-0.00316452351398766,-0.0979676321148872,0.995184540748596,0.0326884984970093,0.157635807991028
8812764,0.0084551,171.721671226434,VALID,0.039602980017662,-0.0857942849397659,0.995525479316711,0,0.701443910598755,1,VALID,0.0824909508228302,-0.0732457116246223,0.993896543979645,-0.0326884984970093,0.143560543656349,VALID,-0.00336417532525957,-0.0981713160872459,0.995163857936859,0.0326884984970093,0.156801730394363
8812767,0.0169101,171.73858132679,VALID,0.040146853774786,-0.0854113847017288,0.995536625385284,0,0.687814831733704,1,VALID,0.0839629918336868,-0.072745107114315,0.993809998035431,-0.0326884984970093,0.143491640686989,VALID,-0.00375292077660561,-0.0978997275233269,0.995189189910889,0.0326884984970093,0.156117051839828
8812768,0.0251343,171.763715627603,VALID,0.0404642559587955,-0.0853486955165863,0.995529115200043,0,0.683825790882111,1,VALID,0.0844842344522476,-0.0725278183817863,0.993781745433807,-0.0326884984970093,0.142495378851891,VALID,-0.00364090176299214,-0.0979899019002914,0.995180726051331,0.0326884984970093,0.156728953123093
8812769,0.0177451,171.781460727565,VALID,0.0406285114586353,-0.0853373482823372,0.995523393154144,0,0.676298558712006,1,VALID,0.0851481929421425,-0.0723918229341507,0.993734955787659,-0.0326884984970093,0.142325475811958,VALID,-0.00397863518446684,-0.0980991572141647,0.995168685913086,0.0326884984970093,0.158623218536377
8812772,0.0072342,171.788694927469,VALID,0.0414496771991253,-0.0851865857839584,0.995502471923828,0,0.659925699234009,1,VALID,0.0869161635637283,-0.0716785416007042,0.993633627891541,-0.0326884984970093,0.143205150961876,VALID,-0.00411020498722792,-0.0985026955604553,0.995128273963928,0.0326884984970093,0.156115382909775
8812773,0.0223006,171.810995526612,VALID,0.0422444306313992,-0.0851830169558525,0.995469391345978,0,0.648577451705933,1,VALID,0.0886974707245827,-0.0717483684420586,0.993471145629883,-0.0326884984970093,0.143289998173714,VALID,-0.00430756015703082,-0.0984181389212608,0.995135843753815,0.0326884984970093,0.156275063753128
8812774,0.0108285,171.821824026294,VALID,0.0425662361085415,-0.0850455090403557,0.9954674243927,0,0.641303420066834,1,VALID,0.0896693542599678,-0.0716633722186089,0.993390023708344,-0.0326884984970093,0.143964290618896,VALID,-0.00463912636041641,-0.0982233509421349,0.995153605937958,0.0326884984970093,0.157519638538361
8812777,0.0209082,171.842732225545,VALID,0.0436516217887402,-0.0846806913614273,0.995451509952545,0,0.626726448535919,1,VALID,0.0921199768781662,-0.0714545845985413,0.993180811405182,-0.0326884984970093,0.143281355500221,VALID,-0.00492713833227754,-0.0976926162838936,0.995204448699951,0.0326884984970093,0.158618047833443
8812778,0.0197003,171.862432525493,VALID,0.0440737307071686,-0.0846939608454704,0.995431780815125,0,0.625034630298615,1,VALID,0.092630460858345,-0.0713613629341125,0.993140041828156,-0.0326884984970093,0.143279954791069,VALID,-0.00459497887641191,-0.0978113636374474,0.995194375514984,0.0326884984970093,0.156044080853462
8812779,0.0180179,171.880450424738,VALID,0.0444313175976276,-0.0846952125430107,0.995415806770325,0,0.626116037368774,1,VALID,0.092820480465889,-0.0712445974349976,0.993130683898926,-0.0326884984970093,0.143013998866081,VALID,-0.00407015345990658,-0.0979317501187325,0.99518483877182,0.0326884984970093,0.158161371946335
8812782,0.007886,171.888336424716,VALID,0.0452272482216358,-0.0850504711270332,0.995349645614624,0,0.625968277454376,1,VALID,0.0934583693742752,-0.0713176131248474,0.993065595626831,-0.0326884984970093,0.143588408827782,VALID,-0.00311784772202373,-0.0985689908266068,0.995125353336334,0.0326884984970093,0.157466739416122
8812783,0.0248791,171.913215524517,VALID,0.0459459088742733,-0.0851441845297813,0.995308697223663,0,0.624897181987762,1,VALID,0.0942536816000938,-0.0713822543621063,0.992985785007477,-0.0326884984970093,0.144768908619881,VALID,-0.00247803772799671,-0.0986908376216888,0.995115041732788,0.0326884984970093,0.157502382993698
8812784,0.0088568,171.922072324902,VALID,0.0445058234035969,-0.0848058834671974,0.995403051376343,0,0.63373863697052,1,VALID,0.0919494926929474,-0.0709180533885956,0.993235051631927,-0.0326884984970093,0.144741207361221,VALID,-0.00304682110436261,-0.0984860733151436,0.995133757591248,0.0326884984970093,0.16258242726326
8812787,0.0153376,171.937409925275,VALID,-0.0544935390353203,0.0380742885172367,0.997787952423096,-0.0326884984970093,2,0,VALID,-0.0544935390353203,0.0380742885172367,0.997787952423096,-0.0326884984970093,0.147778436541557,INVALID,,,,,
8812788,0.0262627,171.963672625832,VALID,-0.112637683749199,0.0563125088810921,0.992039144039154,0,2,0,VALID,-0.11841981112957,0.0788945034146309,0.989824414253235,-0.0326884984970093,0.145728915929794,VALID,-0.10679379850626,0.0336996354162693,0.993709921836853,0.0326884984970093,0.165086179971695
8812790,0.0093072,171.972979825921,VALID,-0.216468378901482,0.10957907885313,0.970120549201965,0,0.824849188327789,0,VALID,-0.183646082878113,0.123418115079403,0.975213885307312,-0.0326884984970093,0.148223459720612,VALID,-0.249010398983955,0.0955981612205505,0.963771164417267,0.0326884984970093,0.16471990942955
8812792,0.0258515,171.998831325211,VALID,-0.23901829123497,0.123243406414986,0.963162124156952,0,0.702854335308075,0,VALID,-0.196399718523026,0.13238462805748,0.971545934677124,-0.0326884984970093,0.148992046713829,VALID,-0.281165927648544,0.113859362900257,0.95288074016571,0.0326884984970093,0.164454191923141
8812792,0.0149391,172.013770424761,VALID,-0.23901829123497,0.123243406414986,0.963162124156952,0,0.702854335308075,0,VALID,-0.196399718523026,0.13238462805748,0.971545934677124,-0.0326884984970093,0.148992046713829,VALID,-0.281165927648544,0.113859362900257,0.95288074016571,0.0326884984970093,0.164454191923141
8812795,0.0078471,172.021617524326,VALID,-0.241602003574371,0.12736950814724,0.961979985237122,0,0.65107673406601,0,VALID,-0.195135489106178,0.135794192552567,0.971330046653748,-0.0326884984970093,0.147561386227608,VALID,-0.287508606910706,0.118649654090405,0.950400471687317,0.0326884984970093,0.164824903011322
8812796,0.0251009,172.046718424186,VALID,-0.241057604551315,0.127047315239906,0.962159156799316,0,0.641131639480591,0,VALID,-0.193896442651749,0.135729014873505,0.971587240695953,-0.0326884984970093,0.147140398621559,VALID,-0.287643015384674,0.118062175810337,0.950432956218719,0.0326884984970093,0.165308028459549
8812798,0.0081422,172.054860624485,VALID,-0.239741906523705,0.126981183886528,0.962496519088745,0,0.638915181159973,0,VALID,-0.192343950271606,0.135547652840614,0.97192108631134,-0.0326884984970093,0.147894382476807,VALID,-0.286562383174896,0.118108838796616,0.950753569602966,0.0326884984970093,0.164759576320648
