Frame,DeltaTime,Time,PositionX,PositionY,PositionZ,Gripper
9441962,0.0113098,24.8691262230277,0.000,0.325,0.513,0.000
9441964,0.0157008,24.8848270233721,0.000,0.325,0.513,0.000
9441966,0.014174,24.8990010237321,0.000,0.325,0.513,0.000
9441968,0.0186266,24.917627624236,0.000,0.325,0.513,0.000
9441969,0.0187287,24.9363563237712,0.000,0.325,0.513,0.000
9441971,0.0166378,24.9529941240326,0.000,0.325,0.513,0.000
9441973,0.0190905,24.9720846237615,0.000,0.325,0.513,0.000
9441975,0.0172432,24.9893278246745,0.000,0.325,0.513,0.000
9441977,0.0189328,25.0082606254146,0.000,0.325,0.513,0.000
9441979,0.0187552,25.0270158248022,0.000,0.325,0.513,0.000
9441981,0.0199278,25.0469436245039,0.000,0.325,0.513,0.000
9441983,0.0202178,25.0671614250168,0.000,0.325,0.513,0.000
9441985,0.0231518,25.0903132250533,0.000,0.325,0.513,0.000
9441987,0.0225288,25.112842024304,0.000,0.325,0.513,0.000
9441989,0.0167823,25.1296243248507,0.000,0.325,0.513,0.000
9441992,0.0256067,25.1552310241386,0.000,0.325,0.513,0.000
9441994,0.0201685,25.1753995241597,0.000,0.325,0.513,0.000
9441996,0.0224716,25.1978711234406,0.000,0.325,0.513,0.000
9441999,0.0254686,25.2233397243544,0.000,0.325,0.513,0.000
9442001,0.0251887,25.2485284237191,0.000,0.325,0.513,0.000
9442004,0.025954,25.2744824243709,0.000,0.325,0.513,0.000
9442007,0.0276688,25.3021512245759,0.000,0.325,0.513,0.000
9442010,0.0274126,25.3295638253912,0.000,0.325,0.513,0.000
9442013,0.031009,25.360572825186,0.000,0.325,0.513,0.000
9442016,0.0306027,25.3911755243316,0.000,0.325,0.513,0.000
9442020,0.0336083,25.4247838230804,0.000,0.325,0.513,0.000
9442024,0.0352062,25.4599900217727,0.000,0.325,0.513,0.000
9442029,0.0413821,25.5013721222058,0.000,0.325,0.513,0.000
9442034,0.0443604,25.545732521452,0.000,0.325,0.513,0.000
9442039,0.0508835,25.5966160232201,0.000,0.325,0.513,0.000
9442047,0.0587936,25.6554096238688,0.000,0.325,0.513,0.000
9442057,0.0770794,25.732489024289,0.000,0.325,0.513,0.000
9442059,0.0991143,25.8316033231094,0.000,0.325,0.513,0.000
9442060,0.0158831,25.8474864223972,0.000,0.325,0.513,0.000
9442062,0.017599,25.8650854220614,0.000,0.325,0.513,0.000
9442064,0.0177158,25.8828012226149,0.000,0.325,0.513,0.000
9442065,0.0177144,25.9005156224594,0.000,0.325,0.513,0.000
9442067,0.015078,25.9155936222523,0.000,0.325,0.513,0.000
9442069,0.0164807,25.9320743214339,0.000,0.325,0.513,0.000
9442070,0.0183329,25.9504072219133,0.000,0.325,0.513,0.000
9442072,0.0160566,25.9664638210088,0.000,0.325,0.513,0.000
9442074,0.01625,25.9827138204128,0.000,0.325,0.513,0.000
9442076,0.0160308,25.9987446200103,0.000,0.325,0.513,0.000
9442077,0.0186066,26.0173512194306,0.000,0.325,0.513,0.000
9442079,0.0153855,26.032736719586,0.000,0.325,0.513,0.000
9442080,0.0155535,26.0482902191579,0.000,0.325,0.513,0.000
9442082,0.0174742,26.0657644197345,0.000,0.325,0.513,0.000
9442084,0.0169686,26.0827330201864,0.000,0.325,0.513,0.000
