spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.800105600599977,0.1835634,-0.3,3,0.275786984621549,0.764265243093681,5.05949336320431,64.0386519478675
2,0.81841599469999,0.2375378,-0.2,2,0.239641185104129,0.626293115565459,5.03794599871138,52.470700278035
3,0.93211360280003,0.2274443,-0.2,2,0.253092216207388,0.690330679996698,5.23288676625395,55.1067315891628
4,0.865821698700017,0.2161378,-0.2,2,0.223792149409979,0.632540086899465,4.23585724960971,43.5587454539823
5,1.06582289560004,0.2322016,0.3,3,0.270236722181162,0.550041310136887,2.78997575824383,35.6244997686959
6,0.760589697400007,0.2327811,0.1,1,0.195351371212528,0.492788344556447,3.23001615983316,39.1984454603525
7,0.867443703999982,0.2341101,0.2,2,0.217342407929481,0.509462248161008,3.16480756439385,31.6864947522187
8,0.818166097599999,0.2509638,0.2,2,0.208476864656551,0.469698530733205,3.17774370304716,31.4802662021012
9,0.753108899100027,0.2403529,-0.1,1,0.178466537980187,0.534963915392673,3.47448788657123,52.8832501517654
10,0.737763300600022,0.2221904,0.1,1,0.195993593544494,0.598808412289701,3.57318363752086,27.9486354823489
11,0.899702997799977,0.2837813,-0.1,1,0.18078506257309,0.512632695884861,3.73874688961977,37.6981408921447
12,0.780579805299965,0.1184166,-0.2,2,0.208597691650195,0.571227762334406,3.46226406639517,29.6491322605511
13,0.748078999100017,0.1826285,-0.1,1,0.174260256029399,0.541643278089711,3.0646519047818,22.5659017690652
14,0.932863509300034,0.2015689,-0.3,3,0.246801759301079,0.616902816728071,3.92543637658883,37.310205073695
15,1.10129679639999,0.3483763,-0.2,2,0.215613629208291,0.514608888759277,3.72198489136236,37.6579434287237
16,0.920556401799956,0.3034318,-0.2,2,0.225385108221134,0.588849449711114,3.58640205314534,30.7272748948161
17,0.814943799700018,0.1991318,-0.2,2,0.234030503385424,0.677607715154905,4.28750744603953,40.4706497032618
18,0.822934701099996,0.1525922,0.1,1,0.193183048015296,0.427462212978433,1.77019848834789,10.8216397221666
19,0.878429500400046,0.181978,-0.3,3,0.265276491043205,0.659997347612116,4.51294470550093,50.3749190512765
20,0.931404905900024,0.2476935,-0.3,3,0.270530352489029,0.673650593015541,4.53232655736056,57.5005452995399
21,0.865609196999969,0.2106926,0.1,1,0.17741434277872,0.36203637914157,2.09990669096408,19.3686521397867
22,0.749622593600009,0.0995832,-0.3,3,0.275648988465335,0.743349037593898,3.87499985695043,37.5709873966151
23,0.759728500599977,0.1981365,-0.2,2,0.206876947426311,0.625447303531967,4.01791807738858,39.4753383935903
24,1.23436009419999,0.1618277,0.2,2,0.227853298021371,0.313734222105237,1.30058010546086,10.7993608472707
25,0.998875999800021,0.1717097,-0.3,3,0.241089202557621,0.591804315586026,3.03338664566129,30.3216769884106
26,0.865954801499981,0.2659107,0.1,1,0.182232191558593,0.423312381746937,2.13881802034942,19.197140894964
27,0.920437203699976,0.1631613,0.3,3,0.285920803873529,0.675917299542233,4.27242442678103,50.847653130982
28,0.783010595500002,0.1684722,0.2,2,0.241630402957281,0.645501264436415,4.32498634256988,46.8844440653591
29,0.854415399999993,0.2634823,0.1,1,0.182563709447599,0.526008258688542,3.86460507482865,39.7574314455945
30,0.81566989800001,0.2333011,-0.1,1,0.177873135798773,0.515122682733553,2.91958415343956,36.8856719981152
31,0.664217403200041,0.2016851,0.1,1,0.208908180024386,0.665339349036358,4.44063186950722,41.7464318731227
32,0.854395500400017,0.1836488,0.3,3,0.268209137031761,0.720530733222575,5.68660165672483,57.4643688206228
33,0.604001494100032,0.1649299,-0.2,2,0.24879298537039,0.732077406234129,3.68969745971202,25.3675309564219
34,0.776999199800002,0.1603552,-0.2,2,0.266128154201478,0.613832047687565,3.64050669591575,33.9918141390172
35,0.653675597199992,0.2339791,-0.1,1,0.220383315535124,0.641631700663617,2.9320858122303,23.1157741047665
36,0.736218597799962,0.1494395,-0.2,2,0.279197465129632,0.898081013366249,5.45198565891236,42.8067314279625
37,0.716284199600011,0.165134,-0.3,3,0.29560382789291,0.85228538625923,6.05068425059313,56.2868960628914
38,0.783568286399998,0.1547331,-0.3,3,0.273974824437751,0.868739724861454,5.87066803713901,80.5239390168517
39,0.897956396500035,0.2689234,-0.1,1,0.232613707551606,0.605702155282529,4.58883932631314,84.7025589459477
40,0.815020500599985,0.2159681,-0.2,2,0.259867615744884,0.830138280298759,7.5970431843103,120.903934699417
41,0.803150397699994,0.1624978,-0.1,1,0.215876486391148,0.654257450787432,4.87618243254236,39.7821214070443
42,0.534756101699998,0.1724438,-0.1,1,0.204810486984219,0.605945227022085,2.48547004929175,27.0431957555861
43,0.81635739560005,0.2616884,0.2,2,0.254302244858066,0.659044895802402,4.35440022852322,42.0704392428385
44,0.770765496399974,0.2677209,0.1,1,0.195312968899153,0.569616702586764,3.89205271426143,38.1310041355979
45,0.847873803200002,0.236687,0.3,3,0.287028912581562,0.679869419694885,4.78425978936286,73.8495771866515
46,0.716671698799985,0.2490428,0.1,1,0.206052948766045,0.643029554759041,5.06806223473264,70.8481823383602
47,0.750280398899974,0.2215998,-0.2,2,0.265567863085839,0.767853686569696,5.25593214123575,84.1451275978059
48,0.833451103499954,0.2188855,-0.3,3,0.27943730176586,0.821888617617051,5.07738311152703,49.6955541420887
49,0.786142202999997,0.2019163,0.2,2,0.233293370488097,0.623386686581096,4.19731332428287,45.2294048808449
50,0.833290705500019,0.1500328,0.2,2,0.231330766220363,0.647136465891341,4.42913208178234,44.8559109948536
51,0.69922200489998,0.2232914,0.2,2,0.230664223238318,0.631555185442966,4.15473229771866,47.9559824665597
