0,0.0201287,198.441036371049,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0124028,198.45343917096,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0166808,198.470119970385,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0166692,198.486789171118,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0191799,198.505969070364,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0167827,198.522751769517,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0129976,198.535749369767,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0177832,198.553532570135,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.015964,198.569496569689,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0171194,198.586615969893,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0163426,198.6029585707,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0169716,198.619930170011,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0172115,198.637141670566,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
0,0.0164587,198.653600370046,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
