spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,1.43109589675396,0.169268,-0.1,1,0.175065382216036,0.256576275575257,1.21399061134746,39.2152339320005
2,1.287025205791,0.2026098,0.2,2,0.212558514989575,0.395904030633316,2.9222594596862,61.3448309743392
3,1.39767370745506,0.3711135,0.2,2,0.217609788389059,0.38948295121941,2.1698951104168,64.5012304938618
4,1.24724810570501,0.1887657,-0.3,3,0.264418891876043,0.455607529730958,1.77686306394146,51.350454377638
5,1.06292259506893,0.15019,0.2,2,0.1981840227993,0.373538109578579,1.74536042339989,30.4395642541516
6,1.13588979747101,0.2508461,-0.1,1,0.170566635825582,0.309048590570558,1.84933954573006,37.5754385637321
7,1.26330700237304,0.3171786,0.2,2,0.213885417554717,0.351512792901443,1.93859826661013,67.221942021345
8,1.21684690378595,0.2495851,-0.3,3,0.25954501151752,0.485512300936441,1.97962934071706,74.5567912993199
9,1.055262902751,0.2711366,-0.2,2,0.192261960352406,0.366278280108918,2.06441580152712,47.0278090244894
10,1.15385880507597,0.2873313,0.3,3,0.243817443993015,0.449794992979609,2.58421991187498,85.0358895043774
11,1.15331969596502,0.2842087,0.2,2,0.209938367528337,0.408264264384431,3.0499138446297,76.0911860142192
12,1.33841069508401,0.2166692,0.3,3,0.243407206794139,0.43081909836306,1.83409787030134,61.2583867214679
13,1.09838070441094,0.19029,-0.2,2,0.203261007662857,0.461943703872067,1.79601465311871,29.5441818221148
14,1.38786069583102,0.2668918,-0.3,3,0.302100037533004,0.548191402791764,2.24948607966616,51.5718419528487
15,0.95154620334597,0.2840656,0.2,2,0.197179052261575,0.403985881071155,2.60373258743478,47.7021052268735
16,1.67036469793004,0.2038421,-0.3,3,0.281190970852845,0.5234879514428,2.21311514403062,62.3087798817042
17,1.19488358683907,0.2811784,0.2,2,0.21334722075017,0.378314823042159,2.19634278923323,24.6570364329379
18,0.987312496174013,0.2849165,-0.2,2,0.196254464233408,0.437649106916441,2.18891119079161,41.8728745625504
19,0.930783298797905,0.1627075,-0.1,1,0.167664425929986,0.408574784669868,2.65113187007357,23.624445518059
20,1.08520870096902,0.2622179,0.2,2,0.199127487325251,0.360316896896881,2.13407286522657,44.4255049490347
21,0.859231404960951,0.276608,0.1,1,0.162458138377188,0.365155847669707,2.48793862897707,50.0821160573468
22,1.3962833909319,0.1663582,0.1,1,0.173634735269298,0.264883870480285,1.60320951358474,28.4837886416105
23,1.505058797076,0.1687976,0.3,3,0.261846972127345,0.349871427293339,1.6834978554892,109.221688675821
24,1.97800429631002,0.1663101,0.2,2,0.244650587824467,0.360451533337116,1.82207007193504,56.2592063649225
25,0.916197502520049,0.2318672,-0.3,3,0.228545481517368,0.474790084927538,2.35454829508762,59.7389771901422
26,1.14911230280995,0.3350926,0.2,2,0.209371264753294,0.381816117266781,2.1941933144451,75.8877442858298
27,1.56483309343503,0.3134817,0.1,1,0.186799453461581,0.281222993699312,1.60348593956971,21.0054142067593
28,1.27997700124899,0.2832666,-0.1,1,0.192428844673856,0.356728142005154,2.19830433386757,73.134801642275
29,1.43329219520103,0.0960267,0.2,2,0.208317857093539,0.3420093974122,1.75977225244624,37.0471992655295
