spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,1.0513536026702,0.2341254,-0.3,3,0.314877176614642,1.10604192505169,5.45391410480082,54.6380817401383
2,1.5863865008577,0.685293,-0.2,2,0.54976226784321,0.865871869648969,7.97173397428398,214.209050453677
3,0.851886402815495,0.2715572,-0.1,1,0.243838519688985,0.819165314324849,5.30075189255417,23.0727138314968
4,0.78349649719901,0.284951,0.1,1,0.237300315659169,0.811771524620227,5.54980040246766,38.0983484830876
5,0.896006301045503,0.1668266,0.3,3,0.312830277151704,0.866696349113562,5.2284985315561,84.580327855111
6,0.848954694345593,0.3155645,-0.2,2,0.300839717864374,1.12452132018722,7.19522815140172,29.6408696113993
7,0.762081596999991,0.3356563,0.1,1,0.247432254733746,0.86228344018117,6.2219038220648,21.2375047468883
8,0.730408702977002,0.2368733,-0.1,1,0.244123384148658,0.833230904955731,5.4152540413511,24.2785723874119
9,0.847894000821,0.2790791,0.3,3,0.310132419353557,0.782447826390294,4.81593878733363,96.941449714003
10,0.900796998291995,0.2782101,0.3,3,0.313735574945906,0.94590308523693,5.69166338103432,51.3548640125775
11,0.748728503473004,0.2820039,-0.2,2,0.265099361285741,0.978963244475985,7.63372038080831,63.8646251426975
12,0.733362700789996,0.3028139,-0.1,1,0.245702598510926,0.909817217045917,7.1027736221146,12.9070505066095
13,0.882891602815008,0.3304459,-0.3,3,0.31110810590351,1.32047307091964,9.10880074957235,64.5856625843103
14,0.910555701703004,0.4497783,-0.2,2,0.271981435232192,1.03746798422272,8.17656174833052,84.0472834978137
15,0.838582302443996,0.2867553,0.2,2,0.280138858155551,0.870084253794458,5.05234312432418,81.9737813583027
16,0.752833499573001,0.2947914,-0.1,1,0.252209627475985,0.981070441754922,6.91765657625108,37.4465999114544
17,0.802387105300994,0.1259445,0.2,2,0.275842981680645,0.906678730757434,5.55205176893775,61.5901938861817
18,0.782778799534,0.3337905,-0.1,1,0.241155224513743,0.88425565047704,5.90228726907406,49.61752742792
19,0.767234399913988,0.2122723,0.1,1,0.238791657686661,0.848299210068099,6.69705476013794,23.5718488058106
20,0.736526997760024,0.3314865,0.1,1,0.238873927289381,0.804254496843973,6.02447657289136,24.6572844322807
21,0.746144006960009,0.2308916,-0.3,3,0.305379245915729,1.24019783105229,8.29576663418834,52.8229591435878
22,0.755907007494017,0.1650716,-0.3,3,0.326736261381839,1.20799404581697,6.66596709858467,67.6980850670087
