Frame,DeltaTime,Time,PositionX,PositionY,PositionZ,Gripper
204886825,0.0253363,70.600214373786,-0.003,0.240,0.500,0.000
204886826,0.01743,70.6176443737932,-0.003,0.240,0.500,0.000
204886829,0.0120896,70.6297339736484,-0.003,0.240,0.500,0.000
204886831,0.0273854,70.6571193742566,-0.003,0.240,0.500,0.000
204886832,0.0203564,70.677475774195,-0.003,0.240,0.500,0.000
204886835,0.0145239,70.691999674309,-0.003,0.240,0.500,0.000
204886836,0.0292679,70.7212675740011,-0.003,0.240,0.500,0.000
204886839,0.0076308,70.7288983738981,-0.003,0.240,0.500,0.000
204886839,0.0253116,70.754209974315,-0.003,0.240,0.500,0.000
204886842,0.0083337,70.7625436740927,-0.003,0.240,0.500,0.000
204886843,0.0257813,70.7883249740116,-0.003,0.240,0.500,0.000
204886845,0.0101934,70.7985183740966,-0.003,0.240,0.500,0.000
204886849,0.0229674,70.8214857741259,-0.003,0.240,0.500,0.000
204886853,0.0419866,70.8634723736905,-0.003,0.240,0.500,0.000
204886856,0.0320623,70.89553467324,-0.003,0.240,0.500,0.000
204886859,0.0354888,70.9310234724544,-0.003,0.240,0.500,0.000
204886862,0.0326237,70.963647173252,-0.003,0.240,0.500,0.000
204886863,0.0288729,70.9925200729631,-0.003,0.240,0.500,0.000
204886866,0.0089475,71.0014675729908,-0.003,0.240,0.500,0.000
204886866,0.0239428,71.0254103732295,-0.003,0.240,0.500,0.000
204886869,0.0084357,71.0338460733183,-0.003,0.240,0.500,0.000
204886870,0.0258243,71.0596703724004,-0.003,0.240,0.500,0.000
204886872,0.007902,71.0675723724999,-0.003,0.240,0.500,0.000
204886874,0.0252103,71.0927826729603,-0.003,0.240,0.500,0.000
204886875,0.0163019,71.1090845731087,-0.003,0.240,0.500,0.000
204886877,0.0098181,71.1189026734792,-0.003,0.240,0.500,0.000
204886877,0.0251897,71.1440923730843,-0.003,0.240,0.500,0.000
0,0.0099105,71.1540028727613,-0.003,0.240,0.500,0.000
0,0.0232179,71.1772207724862,-0.003,0.240,0.500,0.000
0,0.0098975,71.1871182727627,-0.003,0.240,0.500,0.000
0,0.0242913,71.2114095720463,-0.003,0.240,0.500,0.000
0,0.0103251,71.2217346723191,-0.003,0.240,0.500,0.000
204886889,0.0145631,71.2362977727316,-0.003,0.240,0.500,0.000
0,0.0252746,71.2615723735653,-0.003,0.240,0.500,0.000
0,0.0099632,71.2715355739929,-0.003,0.240,0.500,0.000
0,0.0244072,71.2959427745081,-0.003,0.240,0.500,0.000
204886896,0.0084587,71.3044014745392,-0.003,0.240,0.500,0.000
204886897,0.0244305,71.3288319748826,-0.003,0.240,0.500,0.000
204886899,0.0084957,71.3373276744969,-0.003,0.240,0.500,0.000
204886901,0.0261911,71.3635187749751,-0.003,0.240,0.500,0.000
204886903,0.0160275,71.379546275828,-0.003,0.240,0.500,0.000
204886906,0.0249337,71.4044799753465,-0.003,0.240,0.500,0.000
204886909,0.0248071,71.4292870745994,-0.003,0.240,0.500,0.000
204886910,0.0329921,71.4622791730799,-0.003,0.240,0.500,0.000
204886912,0.0087003,71.4709794730879,-0.003,0.240,0.500,0.000
204886914,0.023559,71.494538473431,-0.003,0.240,0.500,0.000
204886917,0.0180635,71.5126019739546,-0.003,0.240,0.500,0.000
204886919,0.0285769,71.5411788732745,-0.003,0.240,0.500,0.000
204886920,0.0193396,71.5605184738524,-0.003,0.240,0.500,0.000
204886923,0.0097357,71.5702541735955,-0.003,0.240,0.500,0.000
204886926,0.0264501,71.596704273019,-0.003,0.240,0.500,0.000
204886929,0.0321961,71.6289003738202,-0.003,0.240,0.500,0.000
204886932,0.0333731,71.6622734726407,-0.003,0.243,0.500,0.000
204886933,0.0315014,71.6937748738565,-0.003,0.243,0.500,0.000
204886936,0.0077301,71.7015049736947,-0.006,0.253,0.500,0.000
204886939,0.0260689,71.7275738734752,-0.006,0.253,0.500,0.000
204886940,0.03273,71.7603038717061,-0.007,0.253,0.500,0.000
204886942,0.0081578,71.7684616716579,-0.007,0.253,0.500,0.000
204886943,0.0244653,71.7929269718006,-0.015,0.257,0.500,0.000
204886945,0.0089504,71.8018773719668,-0.015,0.257,0.500,0.000
204886949,0.0259261,71.827803472057,-0.032,0.254,0.500,0.000
204886950,0.0320804,71.8598838727921,-0.032,0.254,0.500,0.000
204886952,0.0098932,71.8697770731524,-0.032,0.254,0.500,0.000
204886953,0.0260228,71.8957998724654,-0.037,0.251,0.500,0.000
204886956,0.0092818,71.905081672594,-0.037,0.251,0.500,0.000
204886959,0.0271719,71.9322535730898,-0.037,0.251,0.500,0.000
204886962,0.0331263,71.965379871428,-0.037,0.251,0.500,0.000
204886966,0.0325716,71.9979514703155,-0.037,0.251,0.500,0.000
204886969,0.0311157,72.0290671698749,-0.037,0.251,0.500,0.000
204886972,0.0342426,72.0633097700775,-0.037,0.251,0.500,0.000
204886975,0.0333756,72.0966853685677,-0.037,0.251,0.500,0.000
204886976,0.0295735,72.1262588687241,-0.037,0.251,0.500,0.000
204886979,0.0084713,72.1347301686183,-0.037,0.251,0.500,0.000
204886982,0.0257343,72.1604644684121,-0.037,0.251,0.500,0.000
204886986,0.0337317,72.194196167402,-0.037,0.251,0.500,0.000
204886988,0.0358294,72.230025566183,-0.037,0.251,0.500,0.000
204886989,0.0190911,72.2491166656837,-0.037,0.251,0.500,0.000
204886991,0.0077457,72.2568623656407,-0.037,0.251,0.500,0.000
204886992,0.0280598,72.2849221648648,-0.037,0.251,0.500,0.000
204886995,0.0101166,72.2950387652963,-0.037,0.251,0.500,0.000
204886996,0.0243343,72.3193730656058,-0.037,0.251,0.500,0.000
204886998,0.0083438,72.3277168655768,-0.037,0.251,0.500,0.000
204887002,0.0264524,72.3541692653671,-0.037,0.251,0.500,0.000
204887003,0.0404234,72.3945926660672,-0.037,0.251,0.500,0.000
0,0.0095953,72.4041879661381,-0.037,0.251,0.500,0.000
204887011,0.0241174,72.4283053670079,-0.037,0.251,0.500,0.000
204887014,0.0507002,72.4790055658668,-0.037,0.251,0.500,0.000
204887015,0.0307462,72.5097517650574,-0.037,0.251,0.500,0.000
204887016,0.0081486,72.5179003654048,-0.037,0.251,0.500,0.000
204887019,0.0173355,72.5352358659729,-0.037,0.251,0.500,0.000
204887022,0.0266293,72.561865166761,-0.037,0.251,0.500,0.000
204887026,0.0338005,72.5956656681374,-0.037,0.251,0.500,0.000
204887029,0.0324318,72.6280974680558,-0.037,0.251,0.500,0.000
204887032,0.033725,72.6618224689737,-0.037,0.251,0.500,0.000
204887035,0.0338275,72.6956499675289,-0.037,0.251,0.500,0.000
204887036,0.0321668,72.7278167689219,-0.037,0.251,0.500,0.000
204887039,0.0083969,72.7362136691809,-0.037,0.251,0.500,0.000
204887039,0.0236959,72.7599095683545,-0.037,0.251,0.500,0.000
0,0.0083124,72.7682219687849,-0.037,0.251,0.500,0.000
204887043,0.0256152,72.7938371691853,-0.037,0.251,0.500,0.000
204887045,0.0080702,72.8019073689356,-0.037,0.251,0.500,0.000
204887049,0.0265335,72.8284408682957,-0.037,0.251,0.500,0.000
204887052,0.0330564,72.861497269012,-0.037,0.251,0.500,0.000
204887055,0.0338265,72.8953237691894,-0.037,0.251,0.500,0.000
204887059,0.0329225,72.9282462680712,-0.037,0.251,0.500,0.000
204887060,0.032539,72.9607852669433,-0.037,0.251,0.500,0.000
204887062,0.00808,72.9688652670011,-0.037,0.251,0.500,0.000
204887063,0.0250173,72.9938825676218,-0.037,0.251,0.500,0.000
204887065,0.008676,73.0025585675612,-0.037,0.251,0.500,0.000
204887066,0.0246237,73.0271822670475,-0.037,0.251,0.500,0.000
204887069,0.0076975,73.0348797668703,-0.037,0.251,0.500,0.000
204887071,0.0278844,73.0627641663887,-0.036,0.261,0.500,0.000
204887074,0.0233803,73.0861444664188,-0.045,0.267,0.500,0.000
204887075,0.024726,73.1108704661019,-0.045,0.267,0.500,0.000
204887077,0.0084052,73.1192756663077,-0.045,0.267,0.500,0.000
204887079,0.0217301,73.1410057670437,-0.051,0.272,0.500,0.000
204887082,0.0203076,73.1613133675419,-0.059,0.287,0.500,0.000
204887083,0.0325159,73.1938292658888,-0.059,0.287,0.500,0.000
204887085,0.0084048,73.2022340656258,-0.059,0.287,0.500,0.000
204887087,0.0178865,73.2201205664314,-0.065,0.305,0.500,0.000
204887090,0.0256376,73.2457581670024,-0.067,0.315,0.500,0.000
204887092,0.0249803,73.2707384661771,-0.067,0.315,0.500,0.000
204887094,0.026228,73.2969664656557,-0.067,0.315,0.500,0.000
204887096,0.0126058,73.3095722659491,-0.068,0.333,0.500,0.000
204887099,0.0209375,73.3305097664706,-0.068,0.343,0.500,0.000
204887100,0.0315968,73.3621065649204,-0.067,0.348,0.500,0.000
204887102,0.009757,73.371863564942,-0.065,0.360,0.500,0.000
204887103,0.023877,73.3957405653782,-0.065,0.360,0.500,0.000
204887106,0.0086864,73.4044269653969,-0.065,0.360,0.500,0.000
204887109,0.0255939,73.4300208645873,-0.060,0.372,0.500,0.000
204887112,0.0322571,73.4622779632919,-0.048,0.392,0.500,0.000
204887115,0.0338382,73.4961161646061,-0.048,0.392,0.500,0.000
204887119,0.0349444,73.5310605647974,-0.034,0.402,0.500,0.000
204887122,0.0314718,73.5625323648565,-0.027,0.405,0.500,0.000
204887123,0.030993,73.5935253645293,-0.027,0.405,0.500,0.000
204887125,0.008286,73.6018113647588,-0.019,0.408,0.500,0.000
204887126,0.0260334,73.6278447643854,-0.014,0.407,0.500,0.000
204887129,0.0074718,73.6353165642358,-0.007,0.404,0.500,0.000
204887132,0.0255082,73.6608247649856,-0.007,0.404,0.500,0.000
204887135,0.0342278,73.6950525646098,0.010,0.392,0.500,0.000
204887139,0.033095,73.7281475630589,0.019,0.384,0.500,0.000
204887140,0.033044,73.7611915622838,0.019,0.384,0.500,0.000
204887142,0.0089773,73.7701688618399,0.021,0.382,0.500,0.000
204887145,0.0261032,73.7962720622309,0.020,0.384,0.500,0.000
204887146,0.0321453,73.8284173612483,0.020,0.384,0.500,0.000
204887149,0.0091494,73.8375667608343,0.020,0.384,0.500,0.000
204887152,0.0256883,73.8632550607435,0.013,0.393,0.500,0.000
204887153,0.0331511,73.8964061620645,0.013,0.393,0.500,0.000
204887155,0.0076843,73.9040904622525,-0.004,0.409,0.500,0.000
204887159,0.0256498,73.9297402631491,-0.021,0.421,0.500,0.000
204887162,0.0342362,73.963976463303,-0.044,0.433,0.500,0.000
