Frame,DeltaTime,Time,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
17190301,0.0179077,1867.05945302453,VALID,-0.0882425084710121,0.109021402895451,0.99011492729187,0,0.901602745056152,1,VALID,-0.0531794130802155,0.115355722606182,0.99189966917038,-0.0327895507216454,0.159497082233429,VALID,-0.123193293809891,0.102548331022263,0.987070024013519,0.0327895507216454,0.171310186386108
17190303,0.0125421,1867.07199512422,VALID,-0.0881482437252998,0.108520403504372,0.990178346633911,0,0.92641693353653,1,VALID,-0.0542983263731003,0.115397930145264,0.991834163665771,-0.0327895507216454,0.159498691558838,VALID,-0.121892742812634,0.101513102650642,0.987338483333588,0.0327895507216454,0.171850234270096
17190305,0.0179773,1867.08997242339,VALID,-0.088465228676796,0.108122058212757,0.990193665027618,0,0.971693933010101,1,VALID,-0.0562493726611137,0.114813923835754,0.991793215274811,-0.0327895507216454,0.159219145774841,VALID,-0.120585083961487,0.101312853395939,0.987519562244415,0.0327895507216454,0.170128792524338
17190306,0.0185425,1867.1085149236,VALID,-0.0891666263341904,0.107967101037502,0.990147650241852,0,0.995967745780945,1,VALID,-0.0576816275715828,0.114358969032764,0.991763532161713,-0.0327895507216454,0.16217976808548,VALID,-0.120559357106686,0.10146351903677,0.987507283687592,0.0327895507216454,0.17022667825222
17190308,0.022144,1867.13065892272,VALID,-0.090843565762043,0.106485612690449,0.990155696868896,0,1.07489860057831,1,VALID,-0.0617216862738132,0.112515963613987,0.991731107234955,-0.0327895507216454,0.16155207157135,VALID,-0.119884870946407,0.100360810756683,0.987702071666718,0.0327895507216454,0.171641573309898
17190310,0.0143356,1867.14499452244,VALID,-0.0917880460619926,0.105323277413845,0.990192890167236,0,1.13019979000092,1,VALID,-0.0641484633088112,0.111184775829315,0.991727232933044,-0.0327895507216454,0.161656498908997,VALID,-0.119354143738747,0.099377453327179,0.987865746021271,0.0327895507216454,0.17132094502449
17190312,0.0218814,1867.16687592212,VALID,-0.0917430967092514,0.104185722768307,0.990317404270172,0,1.16054022312164,1,VALID,-0.0647309049963951,0.109665468335152,0.991858541965485,-0.0327895507216454,0.160130634903908,VALID,-0.118685379624367,0.0986265763640404,0.988021552562714,0.0327895507216454,0.170651778578758
17190368,0.111345,1867.73200662434,VALID,-0.10627406835556,0.0942776203155518,0.989857316017151,0,0.980491936206818,1,VALID,-0.0733077898621559,0.0966945290565491,0.99261075258255,-0.0327895507216454,0.158674955368042,VALID,-0.139123424887657,0.0917569771409035,0.986014842987061,0.0327895507216454,0.171000689268112
17190371,0.012795,1867.74480162468,VALID,-0.110655538737774,0.0915412381291389,0.989634037017822,0,0.987368524074554,0.988941967487335,VALID,-0.0779671519994736,0.0940879434347153,0.992506206035614,-0.0327895507216454,0.158768907189369,VALID,-0.143224060535431,0.0888953804969788,0.985689878463745,0.0327895507216454,0.171255677938461
17190373,0.0224097,1867.76721132454,VALID,-0.114214956760406,0.0896733328700066,0.989400625228882,0,0.967653572559357,0.938208758831024,VALID,-0.0807917565107346,0.0914566814899445,0.992526233196259,-0.0327895507216454,0.157361015677452,VALID,-0.147509083151817,0.0877886414527893,0.985156953334808,0.0327895507216454,0.174137681722641
17190375,0.0234475,1867.79065882508,VALID,-0.11768800765276,0.0876976475119591,0.989170670509338,0,0.975368916988373,0.90344226360321,VALID,-0.0845238119363785,0.089071661233902,0.992432355880737,-0.0327895507216454,0.159529030323029,VALID,-0.150721281766891,0.0862260833382607,0.984808683395386,0.0327895507216454,0.170515641570091
17190377,0.0263958,1867.81705462467,VALID,-0.122764743864536,0.0848918110132217,0.988798379898071,0,0.95065313577652,0.836951017379761,VALID,-0.0887477844953537,0.0856828466057777,0.992361962795258,-0.0327895507216454,0.159494414925575,VALID,-0.156638011336327,0.0840014219284058,0.984077394008636,0.0327895507216454,0.172866493463516
17190380,0.0179424,1867.83499702532,VALID,-0.134019270539284,0.0808077603578568,0.987678587436676,0,0.918734431266785,0.695197343826294,VALID,-0.0990008935332298,0.0793378800153732,0.99191951751709,-0.0327895507216454,0.160330608487129,VALID,-0.168870612978935,0.0821769163012505,0.982206523418427,0.0327895507216454,0.172585234045982
17190382,0.0254198,1867.86041682493,VALID,-0.14327335357666,0.0778944566845894,0.986612975597382,0,0.9150230884552,0.576499342918396,VALID,-0.108559615910053,0.0742538645863533,0.991312861442566,-0.0327895507216454,0.161019086837769,VALID,-0.17780938744545,0.081438422203064,0.980689346790314,0.0327895507216454,0.174918636679649
17190383,0.0281613,1867.88857812528,VALID,-0.145875379443169,0.0751240327954292,0.986446499824524,0,0.937170207500458,0.534748911857605,VALID,-0.112044289708138,0.0714091956615448,0.991134107112885,-0.0327895507216454,0.161380261182785,VALID,-0.179534286260605,0.0787502005696297,0.980594635009766,0.0327895507216454,0.17596210539341
17190386,0.0090801,1867.89765822515,VALID,-0.0917412936687469,0.00689608091488481,0.995759010314941,0,0.218383923172951,0,VALID,-0.0361950434744358,0.0788709744811058,0.996227502822876,-0.0327895507216454,0.156113341450691,VALID,-0.146529197692871,-0.0651358142495155,0.987059533596039,0.0327895507216454,0.170646637678146
17190389,0.0282968,1867.92595502548,VALID,0.152392506599426,0.0913568213582039,0.984088659286499,0,2,0,VALID,0.159406453371048,0.110998973250389,0.9809530377388,-0.0327895507216454,0.156614869832993,VALID,0.145310774445534,0.0716740190982819,0.986786484718323,0.0327895507216454,0.174127146601677
