spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.843747495699972,0.3328117,0.2,2,0.295263855838195,1.06784822891538,10.1613616164342,140.706868686108
2,0.827253904200006,0.300314,0.2,2,0.280653524940702,1.05256975672445,9.82259556817052,130.622843507661
3,0.805969899999923,0.2646632,0.2,2,0.298868216199694,1.0183068466344,9.3084903536442,109.468674065781
4,0.704759495299982,0.2309486,-0.1,1,0.273563430388215,1.11938646694347,9.77957556467946,125.028326072321
5,0.841169401100046,0.3005792,-0.2,2,0.332817110845335,1.37935520037222,12.2647504406747,165.724270710115
6,0.666491404200087,0.1913817,-0.2,2,0.295429556574196,1.10844627189016,8.58564987196446,105.580248372762
7,0.816715798399969,0.2326969,-0.3,3,0.371049124352214,1.43947448532345,12.1670933509226,148.094501909585
8,0.754925295699991,0.284421,0.1,1,0.275093920091937,1.05668134002698,8.80052603694439,101.203014996612
9,0.813448599599951,0.2597723,0.2,2,0.296892602428276,1.02629156361319,8.5443432552353,95.4701024307456
10,0.867139400899987,0.2892702,0.3,3,0.30364314827829,0.990864694158944,8.46653145771045,88.8727254812074
11,1.16702890210001,0.2678097,-0.3,3,0.480816363619235,1.48378649412459,11.6052216997916,133.145560558046
12,0.6970445961,0.1817807,-0.1,1,0.283738896044226,1.16298423034746,8.53497651143867,83.4338939424964
13,0.832201198700091,0.2321559,-0.3,3,0.370896575832618,1.26811077896972,9.68551283144359,116.75010397931
14,0.700443593799946,0.1377491,-0.2,2,0.311737917327769,1.05437686690757,7.08025870331891,69.9057920933519
15,0.781787098400059,0.3109365,0.1,1,0.247204194103795,1.07684267944777,10.1389835540084,136.990116303776
16,0.718038400599994,0.2159301,0.1,1,0.256396836680552,0.834671800683299,5.27760549831883,57.9121943974317
17,0.768359896699963,0.2472272,0.2,2,0.272046754496965,0.950549047797996,8.5958177698659,106.643838100197
18,0.853422597100007,0.2041908,-0.2,2,0.297588579865011,1.27195453039081,11.6995818014629,201.084247068375
19,0.78198880330001,0.1994897,-0.2,2,0.299998932810741,1.00702398524802,7.02614535052169,68.4329445993691
20,0.804131804100052,0.243466,-0.2,2,0.325974327655246,1.22869141333387,10.3432623845172,118.444801475045
21,0.715714598999966,0.2316586,-0.1,1,0.267982397441933,0.967237692706905,8.17725757257957,101.250444376182
22,0.792862492599966,0.247314,-0.1,1,0.280741211953407,1.19504118491351,10.365781272301,118.713258636264
23,0.762783200499939,0.2492845,-0.1,1,0.286318424947335,1.15434204314957,10.0499323519535,130.734425858098
24,0.760460096399925,0.1969524,-0.2,2,0.329822025655372,1.30549816832885,10.8725760527627,129.683278163054
25,0.789639196299959,0.2338974,-0.1,1,0.272948767912775,1.19523698393081,10.6984711623256,119.119642905597
26,0.884464502300034,0.2771375,0.3,3,0.343845520563479,1.02758011718782,9.10634077296904,106.760585867853
27,0.778889798099954,0.2653192,0.2,2,0.281863834941516,0.939959892080204,7.52129688712902,81.6584009323263
28,0.79616289680007,0.3009892,0.1,1,0.273792231618198,0.999794621226793,9.18122792787569,115.514362096176
29,0.794620405899991,0.3006296,0.1,1,0.309462164750688,1.37567029941995,12.5564946388264,177.437168521028
30,1.46871509590005,0.2539533,-0.2,2,0.615666463271675,1.72593353042657,14.9071948925576,158.103715006824
31,0.952253703099927,0.2951532,0.3,3,0.308663777612971,1.12809227871817,11.0121671971878,129.034027602022
32,0.972031401399931,0.3802769,0.3,3,0.336933896045022,1.05272429973615,8.34654168697534,73.4508658179039
33,0.78410560079999,0.2485744,-0.1,1,0.260325792034619,1.00051374405456,7.84532172897858,78.3139025958193
34,0.798681701600003,0.234043,-0.2,2,0.287319102665852,0.966773440083073,7.56460161781222,75.0287425413815
35,0.782830798999953,0.2654429,0.1,1,0.261106005907981,0.768076909392872,5.99316912915207,62.8253956423283
36,0.79817050039992,0.1714336,-0.3,3,0.356499256361033,1.06813031620664,8.20499098876178,86.1388543421634
37,0.800501800600045,0.223085,-0.3,3,0.333529754773748,1.21711489841022,9.55576223594599,113.613276122755
38,0.616769901499993,0.1181493,-0.2,2,0.281741670460829,0.80846748848538,4.37937646476669,25.8070916860698
39,0.832403797199959,0.2257662,0.3,3,0.285179395145171,0.806236023677069,5.88489609612023,52.440759433706
40,0.951453296499949,0.164495,0.2,2,0.39236303054933,1.08694297759578,9.33510440109948,122.181902565828
41,0.903572803799989,0.2521586,-0.3,3,0.349773652446633,1.20304273867748,8.1903618249091,79.107137855334
42,0.901062203599963,0.1012115,0.3,3,0.273294275539165,0.802139580201227,5.50943596521286,47.7885354773743
43,0.832323996400078,0.3065018,0.2,2,0.251027520980318,0.796522808888657,6.55817990671238,66.6497090064875
44,0.845984303399973,0.3124907,-0.3,3,0.374562661120706,1.21965625215248,8.60758102262812,112.944065093247
45,0.866780501800008,0.3453814,-0.1,1,0.281188614867017,0.999137210952588,7.34234274205797,75.9936841045403
46,0.950827495100043,0.2627563,-0.3,3,0.383883623112357,1.33352236659774,10.1695366300962,98.1913441448238
47,0.864047697699903,0.2494259,0.3,3,0.318812516277341,0.900332606967521,6.39243545486137,45.6594342414535
48,0.782389192399933,0.2356091,-0.2,2,0.319281687064082,1.09686554718995,8.92282276351875,107.099044709571
49,0.794050195200043,0.3017888,0.2,2,0.271603493677355,0.965343959314828,8.68532609942989,115.038719568644
50,0.850348805099998,0.3165043,0.1,1,0.282421194500325,1.06309328781213,9.85244304362837,127.438962119248
51,0.717432705700048,0.2334904,-0.1,1,0.302443211390743,1.17592747791239,10.2093222602527,121.302155802349
52,0.78326290559994,0.2657383,0.1,1,0.256212276580263,0.843818572387927,6.6551761677719,70.4609770072038
53,0.798441201500054,0.2840266,-0.1,1,0.326493327463722,1.24698982152824,10.4552803275858,107.054178927228
54,0.761711400900026,0.2339563,0.1,1,0.285453149342127,1.00251087864719,7.15109503270942,68.0183183856036
55,0.850824300199974,0.2448033,-0.3,3,0.394320265706983,1.45283232378292,11.5345619894545,116.668811303476
56,0.90093580170003,0.2979094,0.3,3,0.333950785172053,1.01412419884905,8.24906794889715,85.5643544102588
57,0.933961596300037,0.2494391,-0.1,1,0.376665128049382,1.28857067492861,10.5493532462455,160.294393199068
58,0.834524796300002,0.2840684,0.2,2,0.318427861758114,1.18541179905742,10.9575880807879,140.143391371834
59,0.805862497999897,0.2583866,0.2,2,0.306598884521398,1.10829249664179,10.5349395406704,135.784095107845
60,1.23667829859994,0.2333073,-0.3,3,0.497976225308019,1.55640059981354,13.0423641880234,175.225114220741
61,0.687751400299931,0.2161917,0.1,1,0.242466667219134,0.845431523990848,7.1015100170611,86.6162144687134
62,0.715377599000021,0.2138666,-0.1,1,0.256486891664448,0.961572906700884,8.29523019209501,96.9172043658479
63,0.833572302999983,0.2982725,0.2,2,0.279709106354428,0.849400152210673,6.31778466966847,60.1331438496435
64,0.900765898599957,0.2881864,-0.3,3,0.376810387222149,1.30607720549691,10.6818547821706,121.738794235795
65,0.856716006099987,0.2159651,-0.2,2,0.335967075990466,1.25918898257071,10.3038283188174,112.184712215383
66,0.951241101099981,0.2447139,-0.1,1,0.386604093869024,1.38222316390245,11.959960953473,146.722684171368
67,0.998112595599991,0.1332961,-0.2,2,0.447645771259943,1.53126232849235,12.8822754150386,150.594897333816
68,2.0665190023999,0.2548475,-0.3,3,0.660002540056889,1.79880838626721,13.7046656395698,150.141926673158
69,0.727472299699912,0.2162265,0.2,2,0.292936666362721,0.857199127423502,6.97066966697792,85.2531422390902
70,0.714046696200057,0.2380732,0.1,1,0.254588664433152,0.816554797722885,6.46208928542953,81.0275008093744
71,1.09327989999997,0.2461367,-0.3,3,0.446824138717865,1.62447446111932,15.0723544208557,222.9027427869
