Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
1678542,0.0201226,768.286480736453,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678544,0.013007,768.299487736542,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678546,0.0160033,768.315491036046,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678547,0.0224907,768.337981736753,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
0,0.0136019,768.351583636831,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
0,0.113564,768.821328237187,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
0,0.0136181,768.834946337622,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678600,0.0198859,768.854832237121,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678602,0.0241114,768.878943636548,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678604,0.020341,768.899284636136,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678607,0.0245969,768.923881535884,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678609,0.0229297,768.946811235975,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678612,0.0246665,768.971477735322,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678614,0.0250168,768.996494534891,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678617,0.0274966,769.023991135415,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678620,0.0331244,769.057115533855,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678621,0.019754,769.076869533863,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678623,0.0168335,769.093703032937,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678625,0.0158619,769.10956493346,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678626,0.0192758,769.128840732854,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678628,0.0148459,769.143686633091,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678629,0.0178591,769.161545732524,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678632,0.0128517,769.174397432711,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678633,0.0240963,769.198493733536,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678635,0.0091084,769.207602133509,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678636,0.0200589,769.227661033627,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678638,0.0169986,769.244659633841,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1678639,0.0166474,769.261307034176,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
