spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.750306304543983,0.2345718,0.3,3,0.307176725366727,1.03994642911181,6.85086004514192,125.243844986014
2,0.764762599021026,0.3383342,0.1,1,0.246135253812614,0.908587922252118,6.49887770270682,24.1917164507556
3,0.669835899024974,0.2492674,-0.1,1,0.230035619612777,0.913824076944474,7.22785674589528,42.4933704790781
4,0.677953200879983,0.3022863,-0.2,2,0.211553852108073,0.898211729512126,7.50636112724705,71.446029487236
5,0.716971400194041,0.2155705,0.3,3,0.264834397981463,0.926669549675708,6.51944657117472,102.997804626166
6,0.692337198182997,0.2336345,-0.2,2,0.263408660557207,1.11162927494079,8.58821583487249,89.8277866639205
7,1.78737439867103,0.2775263,0.3,3,0.806753875945552,1.05747423846569,7.7796602111064,348.057767555213
8,0.704100701958055,0.246687,-0.2,2,0.2699817762636,0.89308036560412,6.1428276394084,100.092991886648
9,0.688827398233002,0.3110404,-0.1,1,0.210751754023134,0.88631833074551,7.56658336083109,41.3756927364981
10,0.755336002446029,0.2307643,0.3,3,0.302848065720449,0.956375132955444,6.29170441843049,116.630355116751
11,0.652299599722028,0.2670609,-0.2,2,0.23138807612675,0.909470771043906,7.85916941880799,106.147370777367
12,0.705404001288002,0.2382412,0.3,3,0.280767677586247,0.952530946982241,7.10873808222791,107.623891524695
13,0.777862798422007,0.2827412,0.3,3,0.321120566910225,1.15584281518367,7.67383434893986,83.6932015154047
14,0.698774099816035,0.3355351,0.1,1,0.222428788683803,0.952868409960348,8.25855184084947,29.6146047075007
15,0.751286098733999,0.3261994,0.3,3,0.283472481553257,1.11444270175231,8.74256337121795,52.4715845234804
16,0.716730996034983,0.2990375,-0.2,2,0.292456902917068,1.10526195610697,8.59505780829263,86.9194490018758
17,0.779642598702992,0.2595382,0.3,3,0.290709652520536,0.960557603692826,6.05923737641014,68.0551649375384
18,0.745062500238021,0.3255232,-0.1,1,0.233332311588408,1.06556047606253,8.81795516947276,37.8376561465498
19,0.816454693674984,0.3163039,-0.3,3,0.318912389351749,1.16070259729374,7.43120965853323,43.6188066437417
20,0.70235470309899,0.243025,0.1,1,0.241920323353233,0.856447040569846,5.74821232969442,62.5877909072625
21,0.684132396244024,0.2764633,0.2,2,0.263493443215298,0.857003881778126,5.87480700894669,57.3356730320112
22,0.739935199729985,0.2080069,0.3,3,0.316735678246317,1.15991627128211,7.52089270195323,78.7042140127204
23,0.648594900034027,0.172472,0.1,1,0.214552653463223,0.865751126323864,6.7065939561945,42.706778790819
24,0.619989499448991,0.1870931,-0.2,2,0.278564181488253,1.32354312931363,10.7002018382689,77.8817695397625
25,0.673842399381044,0.2857076,0.1,1,0.218139127920271,0.84821581127433,6.68046819550537,34.6753862563894
26,0.64713720139099,0.183261,-0.1,1,0.238312851871466,1.00131616455367,7.01633698433007,42.0455532656299
27,0.633422102778979,0.2160261,-0.1,1,0.245333860941752,1.04587984268921,7.15113848026981,42.0698655432068
28,0.732783405576015,0.294709,0.2,2,0.281567442765748,0.986520032868496,6.66391067740801,78.3222125742575
29,1.46845100168201,0.2662098,0.1,1,0.661711817801181,1.01593526142846,8.29267624236164,206.881627541497
30,0.741361902096003,0.2497353,-0.2,2,0.302757206373674,1.17692099342,10.0646888173973,76.3086454927846
31,0.714337501675004,0.2491879,-0.2,2,0.291440488919345,1.13801787395322,9.03814446433188,92.0439494780523
32,0.616066302172953,0.2692306,0.1,1,0.227110127586673,1.06631330833924,9.24065760294709,61.7116342609605
33,1.566901397891,0.2298815,-0.2,2,0.819888725356043,1.20119319429091,9.41472824062448,127.384472440901
34,0.683170001023029,0.250383,0.2,2,0.234899650918235,0.916123681938108,6.2342211331898,61.6848425729302
35,0.653077200521011,0.2317137,-0.2,2,0.263124041577353,1.03941133806939,7.89331819946916,153.189062967076
36,0.748853305353975,0.3308686,0.3,3,0.273477496919977,1.11154583346214,8.87303049306231,97.4077071673528
37,0.665451594628962,0.2452569,0.3,3,0.255905740869642,0.921227991743359,6.44880990012428,72.7800088603578
38,0.720258799381952,0.3515689,-0.1,1,0.25253874758251,1.20924382919253,11.1382257974224,34.0653554135014
39,0.635351399891022,0.2674553,-0.1,1,0.240134465835638,1.00403154356795,8.14132694591666,34.7519808254122
