Frame,DeltaTime,Time,LevelNumber,TrailNumber,MolePosition,WhackCheck
17276599,0.0102774,71.5246706847101,0.000,0.000,0.000,False
17276600,0.0204444,71.5451150853187,0.000,0.000,0.000,False
17276603,0.0087896,71.5539046851918,0.000,0.000,0.000,False
17276604,0.0241572,71.5780618852004,0.000,0.000,0.000,False
17276605,0.0173586,71.5954204844311,0.000,0.000,0.000,False
17276608,0.0084189,71.6038393843919,0.000,0.000,0.000,False
17276608,0.0247896,71.6286289840937,0.000,0.000,0.000,False
17276611,0.008879,71.6375079844147,0.000,0.000,0.000,False
17276612,0.0254393,71.6629472840577,0.000,0.000,0.000,False
17276613,0.0086977,71.6716449838132,0.000,0.000,0.000,False
17276618,0.0128536,71.6844985838979,0.000,0.000,0.000,False
17276620,0.0476449,71.7321434821934,0.000,0.000,0.000,False
17276624,0.0236867,71.7558301817626,0.000,0.000,0.000,False
17276627,0.0405957,71.7964258808643,0.000,0.000,0.000,False
17276631,0.0255108,71.821936680004,0.000,0.000,0.000,False
17276632,0.0404984,71.8624350782484,0.000,0.000,0.000,False
17276634,0.0110018,71.8734368784353,0.000,0.000,0.000,False
17276635,0.0239267,71.8973635779694,0.000,0.000,0.000,False
17276637,0.0087933,71.9061568779871,0.000,0.000,0.000,False
17276639,0.0155269,71.921683778055,0.000,0.000,0.000,False
17276640,0.0257646,71.9474483774975,0.000,0.000,0.000,False
17276643,0.0087183,71.956166677177,0.000,0.000,0.000,False
17276644,0.0231098,71.9792764764279,0.000,0.000,0.000,False
17276646,0.0102695,71.9895459767431,0.000,0.000,0.000,False
17276647,0.0239852,72.0135311763734,0.000,0.000,0.000,False
17276649,0.0091744,72.0227055763826,0.000,0.000,0.000,False
17276650,0.0236418,72.0463473768905,0.000,0.000,0.000,False
17276653,0.0102367,72.0565840769559,0.000,0.000,0.000,False
17276654,0.0236056,72.0801896769553,0.000,0.000,0.000,False
17276656,0.0099161,72.090105776675,0.000,0.000,0.000,False
17276657,0.0233838,72.1134895766154,0.000,0.000,0.000,False
17276659,0.0088008,72.1222903765738,0.000,0.000,0.000,False
17276660,0.0250689,72.1473592761904,0.000,0.000,0.000,False
17276663,0.0085878,72.1559470761567,0.000,0.000,0.000,False
17276664,0.0245176,72.18046467565,0.000,0.000,0.000,False
17276666,0.0091252,72.1895898757502,0.000,0.000,0.000,False
17276667,0.0222954,72.2118852762505,0.000,0.000,0.000,False
17276669,0.0102708,72.222156076692,0.000,0.000,0.000,False
17276670,0.0241464,72.2463024770841,0.000,0.000,0.000,False
17276673,0.0091068,72.2554092770442,0.000,0.000,0.000,False
17276674,0.0263544,72.2817636774853,0.000,0.000,0.000,False
17276676,0.0076556,72.2894192775711,0.000,0.000,0.000,False
17276677,0.0243197,72.3137389784679,0.000,0.000,0.000,False
17276679,0.0084196,72.3221585787833,0.000,0.000,0.000,False
17276680,0.0249082,72.3470667786896,0.000,0.000,0.000,False
17276683,0.0086449,72.3557116789743,0.000,0.000,0.000,False
17276683,0.0242705,72.3799821780995,0.000,0.000,0.000,False
17276686,0.0087929,72.3887750776485,0.000,0.000,0.000,False
17276687,0.0253963,72.4141713781282,0.000,0.000,0.000,False
17276689,0.0089904,72.4231617776677,0.000,0.000,0.000,False
17276690,0.025389,72.4485507784411,0.000,0.000,0.000,False
17276693,0.0100042,72.4585549784824,0.000,0.000,0.000,False
17276696,0.0245791,72.4831340787932,0.000,0.000,0.000,False
17276697,0.0306596,72.5137936780229,0.000,0.000,0.000,False
17276699,0.0091441,72.5229377783835,0.000,0.000,0.000,False
17276700,0.0239226,72.5468603782356,0.000,0.000,0.000,False
17276702,0.0066955,72.5535558783449,0.000,0.000,0.000,False
17276703,0.0236093,72.5771651775576,0.000,0.000,0.000,False
17276706,0.0092137,72.5863788775168,0.000,0.000,0.000,False
17276707,0.0240151,72.6103939781897,0.000,0.000,0.000,False
17276709,0.0105158,72.6209097779356,0.000,0.000,0.000,False
17276710,0.0219144,72.6428241780959,0.000,0.000,0.000,False
17276712,0.0112457,72.6540698776953,0.000,0.000,0.000,False
17276713,0.0239822,72.6780520784669,0.000,0.000,0.000,False
17276716,0.0107363,72.6887883781455,0.000,0.000,0.000,False
17276717,0.0249835,72.7137718773447,0.000,0.000,0.000,False
17276719,0.0091841,72.7229559770785,0.000,0.000,0.000,False
17276720,0.0252304,72.7481863773428,0.000,0.000,0.000,False
17276723,0.0093415,72.757527877111,0.000,0.000,0.000,False
17276724,0.023985,72.7815128774382,0.000,0.000,0.000,False
17276726,0.0090797,72.7905925777741,0.000,0.000,0.000,False
17276727,0.0238243,72.8144168783911,0.000,0.000,0.000,False
17276729,0.009288,72.823704878334,0.000,0.000,0.000,False
17276730,0.024184,72.847888878081,0.000,0.000,0.000,False
17276733,0.0097308,72.857619678136,0.000,0.000,0.000,False
17276734,0.023148,72.8807676783763,0.000,0.000,0.000,False
17276736,0.0093494,72.8901170785539,0.000,0.000,0.000,False
17276737,0.023995,72.9141120794229,0.000,0.000,0.000,False
17276739,0.0089333,72.9230453795753,0.000,0.000,0.000,False
17276740,0.0254402,72.948485578876,0.000,0.000,0.000,False
17276743,0.0090279,72.9575134790502,0.000,0.000,0.000,False
17276744,0.024512,72.9820254794322,0.000,0.000,0.000,False
17276746,0.0128784,72.9949038797058,0.000,0.000,0.000,False
17276747,0.0196115,73.0145153799094,0.000,0.000,0.000,False
17276749,0.0093252,73.0238405796699,0.000,0.000,0.000,False
17276750,0.0241445,73.0479850801639,0.000,0.000,0.000,False
17276753,0.0089783,73.0569633799605,0.000,0.000,0.000,False
17276754,0.0251623,73.0821256800555,0.000,0.000,0.000,False
17276756,0.0084052,73.0905308802612,0.000,0.000,0.000,False
17276757,0.0241628,73.1146936793812,0.000,0.000,0.000,False
17276758,0.0084955,73.1231891796924,0.000,0.000,0.000,False
17276761,0.0164943,73.1396834799089,0.000,0.000,0.000,False
17276762,0.0262327,73.1659161807038,0.000,0.000,0.000,False
17276764,0.0133936,73.1793097802438,0.000,0.000,0.000,False
17276765,0.0192581,73.1985678807832,0.000,0.000,0.000,False
17276768,0.0096379,73.2082057804801,0.000,0.000,0.000,False
17276769,0.0230304,73.2312361807562,0.000,0.000,0.000,False
17276771,0.0095996,73.2408357807435,0.000,0.000,0.000,False
17276772,0.0231503,73.2639860813506,0.000,0.000,0.000,False
17276774,0.0103818,73.2743678814732,0.000,0.000,0.000,False
17276775,0.0223452,73.2967130816542,0.000,0.000,0.000,False
17276778,0.0113124,73.308025481645,0.000,0.000,0.000,False
17276778,0.0234939,73.3315193825401,0.000,0.000,0.000,False
17276781,0.0075362,73.3390555824153,0.000,0.000,0.000,False
17276782,0.024031,73.3630865826271,0.000,0.000,0.000,False
17276784,0.0096005,73.372687082272,0.000,0.000,0.000,False
17276785,0.024222,73.3969090818428,0.000,0.000,0.000,False
17276787,0.0090406,73.4059496815316,0.000,0.000,0.000,False
17276788,0.0250388,73.4309884808026,0.000,0.000,0.000,False
17276791,0.00857,73.4395584804006,0.000,0.000,0.000,False
17276793,0.0250111,73.4645695802756,0.000,0.000,0.000,False
17276793,0.0173055,73.4818750810809,0.000,0.000,0.000,False
17276796,0.0084818,73.4903568807058,0.000,0.000,0.000,False
17276797,0.023552,73.5139088812284,0.000,0.000,0.000,False
17276798,0.0102745,73.5241833808832,0.000,0.000,0.000,False
17276800,0.0167995,73.5409828810953,0.000,0.000,0.000,False
0,0.0249407,73.5659235804342,0.000,0.000,0.000,False
0,0.0091644,73.5750879808329,0.000,0.000,0.000,False
0,0.0248658,73.5999537813477,0.000,0.000,0.000,False
0,0.0177124,73.6176661807112,0.000,0.000,0.000,False
0,0.0074511,73.6251172805205,0.000,0.000,0.000,False
0,0.017149,73.6422662800178,0.000,0.000,0.000,False
17276813,0.0253354,73.6676016794518,0.000,0.000,0.000,False
17276813,0.0167873,73.6843889793381,0.000,0.000,0.000,False
17276815,0.0069622,73.6913511794992,0.000,0.000,0.000,False
17276817,0.016363,73.7077141799964,0.000,0.000,0.000,False
17276818,0.0253623,73.7330764797516,0.000,0.000,0.000,False
17276821,0.0079242,73.7410006797872,0.000,0.000,0.000,False
17276822,0.0247365,73.7657371792011,0.000,0.000,0.000,False
17276824,0.0089684,73.7747055790387,0.000,0.000,0.000,False
17276826,0.0260199,73.8007254782133,0.000,0.000,0.000,False
17276827,0.0173061,73.8180315787904,0.000,0.000,0.000,False
17276829,0.0075791,73.825610678643,0.000,0.000,0.000,False
17276831,0.0163622,73.8419728782028,0.000,0.000,0.000,False
17276832,0.0242348,73.866207677871,0.000,0.000,0.000,False
17276834,0.009907,73.8761146776378,0.000,0.000,0.000,False
17276835,0.0248563,73.9009709767997,0.000,0.000,0.000,False
17276838,0.0090122,73.909983176738,0.000,0.000,0.000,False
17276839,0.025759,73.9357421770692,0.000,0.000,0.000,False
17276841,0.0078708,73.943612976931,0.000,0.000,0.000,False
17276844,0.0260388,73.9696517763659,0.000,0.000,0.000,False
17276845,0.0308914,74.0005431761965,0.000,0.000,0.000,False
17276848,0.0129039,74.0134470760822,0.000,0.000,0.000,False
17276851,0.0251244,74.0385714769363,0.000,0.000,0.000,False
17276852,0.0267903,74.0653617773205,0.000,0.000,0.000,False
17276854,0.0091972,74.0745589770377,0.000,0.000,0.000,False
17276855,0.0244348,74.0989937763661,0.000,0.000,0.000,False
17276857,0.0132316,74.1122253760695,0.000,0.000,0.000,False
17276858,0.019438,74.1316633764654,0.000,0.000,0.000,False
17276861,0.0088751,74.1405384764075,0.000,0.000,0.000,False
17276862,0.0236626,74.1642010770738,0.000,0.000,0.000,False
17276864,0.0086054,74.1728064771742,0.000,0.000,0.000,False
17276865,0.0251777,74.1979841776192,0.000,0.000,0.000,False
17276868,0.0094788,74.207462977618,0.000,0.000,0.000,False
17276868,0.0245829,74.2320458777249,0.000,0.000,0.000,False
17276871,0.0093941,74.2414399776608,0.000,0.000,0.000,False
17276872,0.023947,74.2653869781643,0.000,0.000,0.000,False
17276874,0.0086317,74.2740186778829,0.000,0.000,0.000,False
17276875,0.0248679,74.2988865775988,0.000,0.000,0.000,False
17276877,0.0084099,74.3072964772582,0.000,0.000,0.000,False
17276878,0.0256696,74.3329660780728,0.000,0.000,0.000,False
17276881,0.0083842,74.3413502778858,0.000,0.000,0.000,False
17276882,0.0242547,74.3656049780548,0.000,0.000,0.000,False
17276884,0.0086044,74.3742093779147,0.000,0.000,0.000,False
17276885,0.0255911,74.3998004775494,0.000,0.000,0.000,False
17276887,0.0075774,74.4073778777383,0.000,0.000,0.000,False
17276888,0.0250504,74.4324282775633,0.000,0.000,0.000,False
17276891,0.0089923,74.4414205779321,0.000,0.000,0.000,False
17276892,0.0245851,74.466005677823,0.000,0.000,0.000,False
17276893,0.008786,74.4747916781344,0.000,0.000,0.000,False
17276896,0.0167395,74.4915311788209,0.000,0.000,0.000,False
17276898,0.0247029,74.5162340779789,0.000,0.000,0.000,False
17276898,0.018083,74.5343170785345,0.000,0.000,0.000,False
17276901,0.0077143,74.5420313784853,0.000,0.000,0.000,False
17276902,0.0245219,74.5665532788262,0.000,0.000,0.000,False
17276904,0.0081106,74.5746638784185,0.000,0.000,0.000,False
17276905,0.0241442,74.5988080790266,0.000,0.000,0.000,False
17276907,0.0089839,74.6077919788659,0.000,0.000,0.000,False
17276908,0.0243746,74.6321665793657,0.000,0.000,0.000,False
17276911,0.0092585,74.6414250796661,0.000,0.000,0.000,False
17276912,0.0248713,74.666296380572,0.000,0.000,0.000,False
17276914,0.008074,74.6743703801185,0.000,0.000,0.000,False
17276915,0.023896,74.6982663795352,0.000,0.000,0.000,False
17276917,0.0093584,74.7076247790828,0.000,0.000,0.000,False
17276918,0.0234687,74.7310934783891,0.000,0.000,0.000,False
17276921,0.0088315,74.7399249784648,0.000,0.000,0.000,False
17276922,0.024377,74.7643019780517,0.000,0.000,0.000,False
17276924,0.0092673,74.773569278419,0.000,0.000,0.000,False
17276925,0.0237805,74.7973497789353,0.000,0.000,0.000,False
17276928,0.0092449,74.8065946791321,0.000,0.000,0.000,False
17276931,0.0289097,74.8355043791234,0.000,0.000,0.000,False
17276932,0.0292837,74.8647880796343,0.000,0.000,0.000,False
17276934,0.0088566,74.8736446797848,0.000,0.000,0.000,False
17276935,0.0252012,74.898845879361,0.000,0.000,0.000,False
17276937,0.0084202,74.9072660794482,0.000,0.000,0.000,False
17276938,0.0283306,74.9355966793373,0.000,0.000,0.000,False
17276941,0.0065715,74.9421681794338,0.000,0.000,0.000,False
17276942,0.0234703,74.9656384787522,0.000,0.000,0.000,False
17276944,0.0092069,74.9748453791253,0.000,0.000,0.000,False
17276945,0.0236375,74.9984828787856,0.000,0.000,0.000,False
17276947,0.0090442,75.0075270789675,0.000,0.000,0.000,False
17276949,0.0169223,75.024449379649,0.000,0.000,0.000,False
17276951,0.0264158,75.0508651803248,0.000,0.000,0.000,False
17276952,0.0157632,75.0666283811443,0.000,0.000,0.000,False
17276954,0.0073432,75.0739715811796,0.000,0.000,0.000,False
17276955,0.0242052,75.0981767815538,0.000,0.000,0.000,False
17276957,0.0086823,75.1068590818904,0.000,0.000,0.000,False
17276958,0.0241211,75.1309801819734,0.000,0.000,0.000,False
17276961,0.0091062,75.1400863821618,0.000,0.000,0.000,False
17276961,0.0239792,75.1640655822121,0.000,0.000,0.000,False
17276963,0.0092464,75.1733119818382,0.000,0.000,0.000,False
17276966,0.0177248,75.1910367826931,0.000,0.000,0.000,False
