spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.612934999169966,0.2364235,0.1,1,0.221192277474873,0.880534154663943,7.08100308838702,53.8712358775039
2,0.637155598959907,0.1983262,0.1,1,0.220383208535553,0.805156533257119,6.91574686244912,69.713524883799
3,0.666942098639993,0.1701006,-0.2,2,0.273239144106088,0.999397429684068,7.32747877865244,35.0286021704636
4,0.729617899279901,0.2214441,-0.2,2,0.283552765498839,1.07250451220446,8.07625801440613,37.2094605774621
5,0.73198820278003,0.2488379,-0.3,3,0.328660853420546,1.20171484763388,9.42009066564503,163.420926771229
6,0.680005597879926,0.2433038,0.2,2,0.251261393477551,0.895790275989401,6.39250777560729,88.7933692188288
7,0.667824801989809,0.234728,-0.2,2,0.244987191582457,0.874085948088962,6.50856468694122,46.0159104770287
8,0.65001009590992,0.2316451,-0.1,1,0.213326716238721,0.750698372184741,6.0273611462449,33.4389334620004
9,0.699184899219972,0.1779866,-0.3,3,0.306238352945431,1.05061992719859,8.46102073147593,49.0047788665906
10,0.728542505769838,0.2322007,-0.3,3,0.296313204067519,1.04909685912421,8.07804902949935,73.8932113511941
11,0.668884397490046,0.2557399,0.2,2,0.231407323737023,0.800084601976906,5.81915804982949,63.688671962297
12,0.662731400690063,0.2034928,-0.2,2,0.257116589075395,0.953254800764057,6.97009837498489,48.2292042301768
13,0.665517395359984,0.2104989,0.1,1,0.241725894281511,1.00199437334001,7.28026528622618,15.2980167406856
14,0.776069994089994,0.197385,-0.3,3,0.319600175450585,0.974419429549705,7.33139362619104,112.08329682836
15,0.816798999899902,0.2331236,0.3,3,0.299165933699518,0.923632440495154,6.7150146634694,62.1825309629563
16,0.651812001130111,0.2346923,0.1,1,0.23181811776202,0.852239344369365,6.53434002233812,30.9312686803454
17,0.685784699860051,0.2190321,-0.2,2,0.273703643509243,1.00894281978712,7.77078270683698,49.5511138710485
18,0.682739600530113,0.2073725,0.2,2,0.256074840558273,0.947316827800389,7.045266177033,48.8528386677491
19,0.728572502730003,0.2333669,-0.2,2,0.250260754198056,0.912780784815804,7.6249970783307,40.3908829014876
20,0.662896702999888,0.2328491,-0.1,1,0.24129802045657,1.07560937795346,9.68861943357384,39.9719436740271
21,0.783926202909925,0.2160914,-0.3,3,0.338630764979068,1.30791818234683,8.58035510829523,163.80116223033
22,0.633102193479999,0.2076909,0.2,2,0.260633063943717,1.07682234662666,9.6417710712994,75.1012056449571
23,0.621129102069972,0.1559302,-0.1,1,0.241862412625678,0.98619772000087,7.80019965867304,23.3882786996185
24,0.662558397270004,0.2168033,-0.2,2,0.285769343450153,1.14788037680908,9.34965028526213,35.0521523549168
25,0.653473701330086,0.1297582,0.2,2,0.257818596621841,0.996674921800428,5.60265916773756,41.6078064695751
26,0.644903701729845,0.1828116,0.1,1,0.249589318626538,1.01851193929083,7.31774339668982,38.7742996145444
27,0.699526201929984,0.2778531,0.1,1,0.263227614644255,1.19335339490542,9.77444637416824,80.7016720689855
28,0.678178201430001,0.2630444,0.1,1,0.230125647341395,0.890848753343862,6.82726791221399,58.615969477873
29,0.679876401089814,0.2039948,0.1,1,0.231882568973711,0.886727156044071,6.67901344070933,38.3732199089432
30,0.735660501759867,0.2378397,0.3,3,0.305662593785804,1.09507594871018,8.67495116565455,127.554156986559
31,0.856425100000024,0.2592846,0.3,3,0.325170597856211,1.05036610132139,6.94857361091594,53.5580475691446
32,0.764619397460137,0.2861265,0.1,1,0.259522681742321,0.999235333804555,7.70219530197431,54.4647601725626
33,0.645900100940025,0.2063151,-0.1,1,0.271902117467553,1.13453333504812,8.27577926373039,26.3850218488487
34,0.666821297250181,0.248003,0.1,1,0.253111650629899,0.960424758986498,6.58533939404749,27.3867289965971
35,0.702810903080035,0.2359307,0.2,2,0.285279605935038,1.1748250471165,9.39246582108344,89.7242715848108
36,1.57439689570992,0.2502874,0.3,3,0.883354295974226,1.26723783090266,9.85319929311975,291.210693068715
37,0.674461991530052,0.2184756,0.2,2,0.304061761383482,1.07678406914456,7.44551025350631,46.4437919313401
38,0.698992698449956,0.2177089,0.2,2,0.292177595523421,1.14383330054169,8.65456235564497,91.4889568446155
39,0.684898997659957,0.2075438,-0.3,3,0.391299376331787,1.35335661579097,7.18611781217371,123.182929443959
40,0.706891502260078,0.2068478,0.2,2,0.295439290315922,1.00985599307688,7.26238220008887,71.6511437682706
41,0.81546809989004,0.2325715,0.3,3,0.343808365826992,1.11450298030772,8.44732031694607,45.5470809302919
42,0.688122605910166,0.2004593,-0.3,3,0.345433290550548,1.12934460580768,8.50212725744982,55.9317067822497
43,0.690855897959864,0.2349644,-0.2,2,0.298799827292304,1.23472508723949,9.95007000479355,43.6440841101966
44,0.750137294639899,0.2127182,0.3,3,0.320260729262945,1.10583545101497,8.17582308802435,91.2389770272821
45,0.69371589924981,0.1399394,-0.3,3,0.330672753501164,1.15358725879805,6.41104724817225,40.5617595327069
46,0.759186096489884,0.2318867,0.3,3,0.310569906833697,1.21682758999985,9.1377691780804,100.664409604937
47,0.68092089890979,0.2974124,0.2,2,0.26962705444403,1.09572277618952,7.44228734355425,65.4070137270521
48,0.664513506000048,0.2314403,-0.2,2,0.278437692513734,1.1856494198063,9.80299677958029,45.4271627989574
49,0.634752898479974,0.2491967,0.1,1,0.233840456732374,0.980138605986807,7.9742445170313,44.0155637107669
50,0.568721902560128,0.1673827,-0.1,1,0.224506340729649,0.978085058741801,6.5345291851641,10.5298522116524
51,0.635041498579994,0.2330755,0.2,2,0.25265252721592,0.984896715714994,7.38003845710495,94.2689214086121
52,0.665626303290082,0.241073,-0.1,1,0.248245073736629,0.913678997532989,5.57578650131187,19.5362630358012
53,0.561138596390037,0.17633,-0.2,2,0.276091568380454,1.11346292379471,7.37037285468659,34.953426600264
54,0.749786499879974,0.2501472,-0.3,3,0.354789581539041,1.48280271445829,10.3907525512677,101.440677281005
55,0.735836995759882,0.2328603,0.3,3,0.299813999496945,1.13880956871941,7.90919042129672,48.1763914029219
56,0.631792101080009,0.1845278,-0.2,2,0.269428536210087,1.05833542703454,7.60997797652575,68.0925598105026
57,0.660117998719898,0.2265986,-0.1,1,0.245046956886461,1.04332090720463,8.91684585093479,38.7063218024763
58,0.608008900660025,0.2079545,-0.1,1,0.259312263208346,1.0650426194705,7.45138217396821,17.8854346399789
59,0.66302380244997,0.2046679,0.1,1,0.248259663280453,0.921668625388077,6.86979389564238,64.2074796776738
60,0.706014597790045,0.2342879,-0.2,2,0.327592573753723,1.33888127816564,8.73431381369611,26.9533613915349
61,0.701138002790003,0.2127696,0.3,3,0.301507524167628,1.02216103442429,6.94267509451642,53.7044322413964
62,0.668070798740018,0.2202184,0.1,1,0.251284480292409,1.03843904238541,7.25189732128855,25.3597530318951
