Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
9250965,0.0159172,676.514560248703,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250967,0.0078291,676.522389348596,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250968,0.0210816,676.543470948935,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250970,0.0109822,676.554453148507,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250971,0.0260683,676.580521448515,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250973,0.0078662,676.588387648575,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250974,0.0217345,676.610122148879,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
0,0.0117675,676.621889648959,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250978,0.0226195,676.644509149715,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250981,0.0138953,676.658404449932,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250984,0.0249827,676.683387150057,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250987,0.0382378,676.721624949016,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250989,0.0308071,676.752432049252,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
0,0.0095945,676.762026549317,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250996,0.0388365,676.800863050856,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9250999,0.0319973,676.83286035154,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
9251001,0.0367562,676.869616550393,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
