Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
1521771,0.0143701,1645.3664974235,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521773,0.0139812,1645.38047862332,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521774,0.0168076,1645.39728622418,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521776,0.0172355,1645.41452172492,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521778,0.0176319,1645.43215362448,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521780,0.017146,1645.44929962512,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521781,0.018048,1645.46734762471,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521783,0.0177731,1645.48512072396,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521785,0.015982,1645.50110272411,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521829,0.1098577,1645.95510712173,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521832,0.0115972,1645.96670432203,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521835,0.0261177,1645.99282202125,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521838,0.0283408,1646.02116282098,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521841,0.0292746,1646.05043742061,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521844,0.035428,1646.08586541936,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521847,0.0265664,1646.11243181862,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521851,0.0340124,1646.14644421823,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521853,0.0396418,1646.1860860195,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521855,0.0201642,1646.20625021867,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521857,0.0172117,1646.22346191853,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521859,0.0171247,1646.24058661796,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521860,0.016952,1646.25753861852,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521862,0.0169438,1646.27448241785,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521864,0.0167672,1646.29124961793,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521865,0.0169865,1646.30823611841,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521867,0.0169814,1646.32521751896,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521869,0.0207314,1646.34594891965,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521871,0.0173837,1646.36333261989,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521872,0.0214422,1646.38477481902,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521874,0.0119556,1646.39673041925,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521876,0.0176789,1646.41440931894,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521877,0.0156234,1646.43003271893,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521879,0.0164423,1646.44647501968,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521881,0.0169386,1646.46341362037,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521882,0.015866,1646.47927962057,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521884,0.0169046,1646.49618422054,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521886,0.0179389,1646.51412312128,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521887,0.0168512,1646.53097432107,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521889,0.0163375,1646.54731182195,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521891,0.0194661,1646.56677792221,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521892,0.0182091,1646.58498702198,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521894,0.013578,1646.59856502153,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521896,0.0156207,1646.61418572161,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521897,0.0155914,1646.62977712136,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521899,0.0193395,1646.64911662135,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521901,0.0146649,1646.66378152091,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521902,0.0172856,1646.68106712122,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521904,0.0156941,1646.69676122162,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521906,0.0169682,1646.71372942161,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521907,0.0165851,1646.73031452205,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521909,0.0180111,1646.74832562264,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521911,0.0163969,1646.76472252328,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521912,0.0159909,1646.78071342316,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521914,0.0155585,1646.796271923,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521915,0.0176882,1646.81396012288,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521917,0.0162047,1646.83016482275,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521919,0.0176056,1646.84777042363,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521921,0.0167424,1646.86451282445,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521922,0.0159964,1646.88050922472,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521924,0.0212994,1646.90180862416,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521926,0.0122187,1646.91402732395,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521927,0.0175574,1646.93158472329,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521929,0.0160173,1646.94760202244,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521931,0.0176728,1646.96527482197,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521932,0.0159103,1646.98118512146,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521934,0.0215283,1647.00271342136,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521936,0.0107551,1647.01346852165,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521937,0.016375,1647.0298435213,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
1521939,0.01774,1647.04758352134,-0.050,0.087,0.273,0.000,0.000,0.050,0.087,0.273,0.000,0.000
