Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
204898574,0.0999179,188.070399470627,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898584,0.102299,188.17269846797,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898631,0.1146985,188.720056064427,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898638,0.0154973,188.735553364269,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898645,0.0763378,188.811891163699,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898648,0.0698203,188.881711463444,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898649,0.0241124,188.905823863111,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898651,0.0084471,188.91427096352,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898653,0.0248227,188.939093664289,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898656,0.0231208,188.962214464322,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898657,0.0252607,188.987475164235,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898659,0.0085317,188.996006864123,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898663,0.0271636,189.023170464672,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898665,0.035589,189.05875946302,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0316118,189.090371263213,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0326464,189.123017662205,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898676,0.0329738,189.155991462059,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898677,0.0325754,189.188566860743,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898679,0.0103619,189.198928760365,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898682,0.0248892,189.22381796129,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898683,0.0312188,189.255036761984,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898686,0.0094271,189.264463862404,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898689,0.0259185,189.290382362902,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898692,0.0316657,189.322048064321,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898693,0.0326058,189.354653865099,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898696,0.0085645,189.363218365237,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898697,0.0254683,189.388686664402,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898699,0.0082556,189.3969422644,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898702,0.0290218,189.425964063965,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898706,0.0286913,189.454655363224,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898706,0.032428,189.487083363347,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898709,0.0083017,189.495385062881,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898710,0.0245635,189.519948563538,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898712,0.0088683,189.528816863894,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898713,0.0259549,189.554771764204,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898715,0.0084755,189.563247264363,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
0,0.0239128,189.587160064839,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898719,0.0091322,189.59629226476,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898720,0.0242915,189.620583765209,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898722,0.0083784,189.628962164745,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898724,0.0262396,189.655201764777,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898725,0.0176788,189.672880563885,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898727,0.0086979,189.681578463875,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898729,0.0155963,189.697174764238,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898730,0.0254428,189.722617563792,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898733,0.0080598,189.730677363463,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
204898733,0.0256015,189.756278864108,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
