spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.776605401199959,0.2997629,0.1,1,0.241093155863286,0.938570104181417,6.12683131253868,11.8277208106128
2,0.66624970169994,0.1693669,-0.2,2,0.267672628439209,0.913979161385666,5.11431125094516,27.8574055244267
3,0.765611903799936,0.2309399,-0.3,3,0.32383302251066,1.0637583684004,7.65856183064335,60.1020502503199
4,0.717348701299898,0.2888216,0.1,1,0.248350396354202,0.957947623730591,7.14247114860625,35.8205704840383
5,0.725393904399994,0.2475408,0.2,2,0.270397918981096,0.917746787397176,5.44701415794411,37.3002707247415
6,0.637481102700008,0.2199503,0.1,1,0.244833311250023,0.914661872045694,6.50216068574399,22.4707968535659
7,0.74925469599998,0.2994002,0.2,2,0.279685944501597,0.968702513799014,8.11981226024142,45.6567153354663
8,0.633434900100042,0.2205832,-0.1,1,0.260558100820706,1.06922645811241,7.25357231616008,46.2301663483243
9,0.64718120270004,0.164168,-0.2,2,0.289983564887468,1.03368520565725,6.8039770786242,45.5527405265671
10,0.620050896900011,0.1954991,-0.1,1,0.241448894685751,0.899294107998341,6.68520782576524,22.6617846549413
11,0.64958549570008,0.209897,-0.1,1,0.268501381377584,1.03795539896696,6.44729912333069,10.5397288364458
12,0.669851002299993,0.2285485,0.1,1,0.256978271049177,0.884594339863557,6.1759905177102,44.3953547915796
13,0.700447393499985,0.2494801,0.1,1,0.236091394711175,0.96665808372476,6.3787036436582,23.9071259783306
14,0.676225797200004,0.2660882,0.1,1,0.257912274741893,0.957688456510157,7.01727953077614,27.5976192816257
15,0.704597300899991,0.2730256,0.2,2,0.272834549775681,0.971212049792181,6.61735208427082,48.0447378400467
16,0.661480201400082,0.1892038,-0.2,2,0.293782347014581,1.19745331259179,6.95720964268663,80.2424389529107
17,0.676032798400001,0.2475468,0.2,2,0.240664152626939,0.927739854860891,6.81304229657531,70.2462295562858
18,0.751973499499968,0.2349684,0.3,3,0.312101505011872,1.02019489931359,7.15600699861673,119.622517044787
19,0.696699399499948,0.217175,-0.3,3,0.315283223024096,1.16385009564786,8.50880915497986,79.8773961022679
20,0.6800855985,0.2475335,0.1,1,0.233802222093446,1.03185936827908,7.33053285893568,35.6022399681496
21,0.71630110039996,0.2636084,0.2,2,0.267143976161142,0.986384245233057,8.18477464598558,83.1906904908079
22,0.661372998700017,0.2147797,-0.1,1,0.26324298125643,1.05692248452888,6.66298949355969,30.3276202745353
23,0.72794890130001,0.2544741,-0.3,3,0.370108845581178,1.33143841646226,8.97178860438602,150.553178933216
24,1.52799509750002,0.2025048,-0.3,3,0.966220859341954,1.3152985134705,10.8114270474549,328.001471177711
25,0.688577700399946,0.2296434,0.1,1,0.24636482397878,0.923120283439967,5.73219297623122,37.990756799852
26,0.694573301800006,0.2647688,0.2,2,0.283786904032757,1.07126249098477,6.87754488601793,49.8475974085508
27,0.64978439820004,0.2505916,0.1,1,0.244997837278279,1.03604795829299,8.02537671227757,26.3465331363401
28,0.764579996500061,0.2494153,0.3,3,0.330326274348925,1.01538994549586,6.55375492151419,64.1646929324661
29,0.729854801699958,0.2495658,0.3,3,0.328324506324697,1.10446352918082,8.05395136695998,48.3887167546621
30,0.750714801299978,0.2974607,0.2,2,0.287859232396563,1.04950486995362,8.15097033424887,74.8492908070729
31,0.833711695799934,0.4140807,0.1,1,0.274678957434624,1.12893734469015,8.59384233332278,19.0866685788572
32,0.687906000799899,0.2332639,0.1,1,0.25108018155524,0.916577165360183,5.75572958035585,23.9424030891289
33,0.716777897500037,0.3008308,0.1,1,0.24894986657484,0.882910151328428,6.56458118267025,27.8025476284234
34,0.777316799399955,0.2836686,-0.3,3,0.330323501567653,1.13266589743859,6.53976942763841,115.969397314088
35,0.762731600599977,0.3601021,-0.1,1,0.293610022761979,1.18564647911238,7.9782979549309,18.843260731923
36,0.668123301099968,0.2672465,-0.1,1,0.267101792079591,1.09575806306569,7.54948787396741,86.3888597792617
37,0.753348398100002,0.2780607,0.3,3,0.314058789162718,1.00347458981042,7.42591881922958,95.251407978349
38,0.671154197299984,0.2372273,-0.1,1,0.261369470721818,1.06735917247105,6.68931534042381,23.9960794083141
39,0.648270402100025,0.2321799,-0.1,1,0.271738656359487,0.990278051842037,6.95741614232785,40.5046692437753
40,0.653471198000034,0.2351165,-0.1,1,0.269336579087047,1.03932197936088,6.18351133404626,36.8423235989449
