spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,1.51685020229996,0.2349679,0.3,3,0.569986328159502,0.998996985603096,7.12098740524591,153.338688494195
2,0.878841799300005,0.2838838,-0.3,3,0.382406100767321,1.3958735380374,11.2705718255566,104.901980727637
3,0.866048199100021,0.2127924,-0.3,3,0.399782006313363,1.37718956606252,9.37336599235015,86.3985876631459
4,0.911950096999988,0.286365,-0.3,3,0.418143274304701,1.47407540435562,11.1940785602734,48.7191254538144
5,0.815091700300002,0.3006353,0.1,1,0.292818815650787,1.21293029989781,10.3335249551378,38.3533292283991
6,0.899250199999983,0.2013745,0.3,3,0.345604337797848,1.04563140269886,7.18551859056589,63.0085138278761
7,0.832136999800014,0.3321024,0.1,1,0.292413571622495,1.05894110242257,7.70220621620429,20.2550706019649
8,0.782534197000018,0.2485157,-0.1,1,0.320872421932319,1.29519911499187,10.0601063761181,47.1533885207386
9,0.957703998300019,0.327427,0.3,3,0.352091074164875,1.11234547543956,7.20138601170561,87.6728279476499
10,0.933870999199996,0.3012594,0.3,3,0.363905883215266,1.20803821169128,6.76564214025747,52.6129051794496
11,0.744185798800004,0.2477184,-0.1,1,0.296406457515173,1.23369354242519,9.65858682144427,54.8738647557543
12,0.730420099599996,0.1824796,-0.2,2,0.317424721906815,1.11062164187987,8.60906933894577,93.6580897269192
13,0.809323299700054,0.2105489,0.2,2,0.302314119614758,0.884502173562639,5.27844160979337,53.9040647510322
14,0.701539899199986,0.1509141,-0.1,1,0.305728424145337,1.11715468229029,8.4562305265131,32.4648200432466
15,0.732039101400005,0.2429951,0.1,1,0.289446617316584,1.0552018232535,6.94994696548006,27.6723514188736
16,0.951053503900027,0.2332604,0.3,3,0.391683661258975,1.02775337762459,4.10748865886601,72.7476879044176
17,0.729711996399999,0.188197,-0.2,2,0.32073675692866,1.17230037137235,8.39109843641856,103.290651917117
18,0.828319000999954,0.2334863,-0.3,3,0.402595914067891,1.40469807008213,10.076419947947,86.5419142345253
19,0.685998099900019,0.1821602,-0.2,2,0.321703280428697,1.10308525554375,7.30605279731262,52.5669959212679
20,0.720313900999997,0.2170609,-0.2,2,0.291852221514767,1.0617744652587,6.51724471914179,58.8179387605464
21,0.871911400999977,0.1939627,0.3,3,0.37669178937841,1.13495861477895,4.66236525992456,57.1841089845528
22,0.834639804400013,0.3345541,0.2,2,0.315186612609253,1.08594673828751,7.67457187745131,36.8801844021987
23,0.819168200700005,0.2168979,-0.3,3,0.400382855052914,1.40405817132758,11.1470870152799,85.4616890500988
24,0.710279895899987,0.2821935,0.1,1,0.299321294612509,1.27901012048667,10.3300884251411,49.25598577117
25,0.764921395999977,0.2022591,-0.2,2,0.378314855207923,1.30636199531824,9.60293244412304,95.9174148311313
26,0.809956197600002,0.2360206,0.3,3,0.348948545467733,1.1203398797674,6.76392924392483,72.1612550433762
27,0.622429105399988,0.2303026,0.1,1,0.236643276546427,0.97484930431242,7.6462585729573,27.1860601140943
28,0.700654097799998,0.2144741,-0.1,1,0.301811367643402,1.18139488111942,9.83957309300405,64.9423699178654
29,0.851241198299988,0.2808668,0.3,3,0.324727322075471,0.923781400023828,6.00856837872138,88.981613839356
30,0.837233395300018,0.2849072,-0.2,2,0.330817648060136,1.27698838052882,10.8958695478564,51.6601269194565
31,0.776921201499988,0.2146909,-0.2,2,0.33254110074173,1.29641828646917,9.70308236818886,79.3927846919781
32,0.899219202799998,0.2652833,0.3,3,0.358457825903297,1.21386466086739,8.83052334039901,36.8581201488448
33,0.784064102000002,0.2670605,-0.2,2,0.332836992879023,1.41015178945588,10.4798524922629,76.6977613241305
34,0.82997010089997,0.2877616,-0.2,2,0.330773234653323,1.28381106735708,9.41561728609664,44.3900228092014
35,0.867573297599961,0.2665742,0.3,3,0.338489072567665,1.10257025569688,7.6959037841881,49.6050415212298
36,0.862748801699979,0.2170222,-0.3,3,0.398329822613342,1.28144011744522,9.41770160647507,81.461300916352
37,0.765314596700023,0.2313789,-0.2,2,0.306358170205747,1.13852833713388,8.22204229730532,55.2251068376129
38,0.80141950579997,0.2331894,0.2,2,0.310886669381361,1.00889867255193,5.77683056408806,50.3435436793753
39,0.882595802599951,0.242764,-0.3,3,0.369822983426963,1.2075683020983,9.40398935699961,83.1980593905488
