Frame,DeltaTime,Time,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
215572260,0.0239626,62.964164881967,-0.051,0.454,-0.414,5.674,20.365,3.183
215572261,0.0152298,62.9793946817517,-0.051,0.455,-0.414,5.666,20.380,3.192
215572263,0.0099679,62.989362581633,-0.051,0.455,-0.414,5.659,20.389,3.176
215572264,0.0241592,63.0135217821226,-0.051,0.455,-0.414,5.661,20.413,3.173
215572311,0.1137942,63.4769619810395,-0.051,0.454,-0.413,5.937,20.166,3.245
215572314,0.0177929,63.4947548802011,-0.051,0.454,-0.413,5.956,20.120,3.247
215572315,0.0274937,63.5222485805862,-0.051,0.454,-0.413,6.005,20.063,3.220
215572317,0.0082997,63.5305482805707,-0.052,0.454,-0.413,6.006,20.057,3.205
215572319,0.0258415,63.5563897811808,-0.052,0.454,-0.413,6.055,19.999,3.196
215572321,0.0110254,63.5674151810817,-0.052,0.454,-0.413,6.067,19.970,3.211
215572323,0.0258523,63.5932674813084,-0.052,0.454,-0.413,6.099,19.889,3.231
215572324,0.0171686,63.6104360814206,-0.052,0.454,-0.413,6.143,19.843,3.243
215572327,0.0101614,63.6205974812619,-0.052,0.454,-0.413,6.133,19.813,3.223
215572328,0.0262264,63.6468238807283,-0.052,0.454,-0.413,6.176,19.734,3.219
215572330,0.0108787,63.65770258056,-0.052,0.454,-0.413,6.193,19.695,3.199
215572331,0.0274235,63.6851260797121,-0.052,0.453,-0.412,6.227,19.595,3.179
215572333,0.00825,63.6933760796674,-0.052,0.453,-0.412,6.253,19.552,3.162
215572338,0.0199255,63.7133015790023,-0.052,0.453,-0.412,6.333,19.348,3.129
215572341,0.0524237,63.7657252796926,-0.053,0.453,-0.412,6.334,19.028,3.092
215572345,0.0284518,63.7941770800389,-0.053,0.453,-0.412,6.378,18.573,3.012
215572348,0.0322577,63.8264347785152,-0.054,0.453,-0.412,6.457,18.035,3.025
215572352,0.0353548,63.8617895790376,-0.054,0.453,-0.412,6.549,17.339,3.024
215572355,0.0363309,63.8981204801239,-0.056,0.453,-0.411,6.666,16.325,2.981
215572358,0.0313614,63.929481881205,-0.057,0.453,-0.411,6.784,15.370,2.886
215572361,0.0370518,63.9665336818434,-0.058,0.453,-0.411,6.935,14.314,2.745
215572362,0.0275983,63.9941319809295,-0.059,0.453,-0.411,7.014,13.876,2.699
215572365,0.0082711,64.0024030809291,-0.060,0.453,-0.411,7.092,13.399,2.634
215572368,0.0285645,64.0309675806202,-0.062,0.453,-0.411,7.242,12.329,2.489
215572369,0.0309521,64.0619196803309,-0.063,0.453,-0.411,7.333,11.679,2.404
215572371,0.0073426,64.0692622801289,-0.063,0.453,-0.411,7.388,11.277,2.346
215572372,0.0242901,64.0935523798689,-0.065,0.453,-0.412,7.441,10.728,2.278
215572375,0.0098153,64.1033676797524,-0.065,0.453,-0.412,7.502,10.207,2.228
215572376,0.0246938,64.1280614798889,-0.066,0.453,-0.412,7.570,9.672,2.202
215572378,0.0119254,64.1399868801236,-0.067,0.452,-0.412,7.602,9.263,2.184
215572379,0.020708,64.160694880411,-0.068,0.452,-0.412,7.626,8.788,2.163
215572382,0.0093187,64.1700135804713,-0.069,0.453,-0.412,7.635,8.301,2.156
