spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,4.6334040966,0.282127,0.2,2,1.1800827436208,0.68023305087422,3.67597613023284,108.421337706823
2,1.0466563981,0.2349455,-0.1,1,0.227357062183453,0.599359490777672,3.76836577622461,33.975808910685
3,1.03156120700001,0.3194199,0.1,1,0.200869034676376,0.42909094264389,2.9095499265772,26.1266309526799
4,0.831513199,0.2152088,-0.3,3,0.260712464433959,0.650690338459482,4.56155012909467,60.0940631374256
5,0.979070797500015,0.2224231,-0.1,1,0.197359837994115,0.505109192873129,3.51364664005358,32.058963342373
6,0.748435402300004,0.0710582,-0.1,1,0.192889298063024,0.539448754243901,3.69157439370255,33.971133638774
7,1.16579949760001,0.2503707,0.3,3,0.26829570637265,0.484259382101298,3.22024115154483,34.9265548176767
8,0.783349997400023,0.1661278,-0.3,3,0.244942207492578,0.676976665417978,4.43216480777414,40.5610098540537
9,1.0298421979,0.2671359,-0.3,3,0.243452983670278,0.663814359661871,4.64088312239693,53.8100861300015
10,1.03330499960001,0.2351324,0.2,2,0.222834403533649,0.437816858477773,2.8965017591449,27.5448155647151
11,0.761578798300008,0.2366187,-0.2,2,0.220493681018422,0.648513465166408,5.33075821865452,100.235408356199
12,1.94830580289999,0.1779129,-0.2,2,0.455226498650795,0.613194630600917,4.64349699167485,128.16655218572
13,1.15133789549998,0.199801,-0.3,3,0.283630255824789,0.727467257505361,4.42610616950367,38.6811656156124
14,1.36989150099998,0.111626,0.1,1,0.191584468698088,0.343316649532759,2.26745313211783,19.8129548746646
15,1.13424379750001,0.1849944,0.2,2,0.242733449629504,0.478073013688009,3.23373412789504,31.4860849536306
16,1.08384629719995,0.2679716,0.3,3,0.286514280560432,0.58179184814687,4.28507171399137,44.8471931629203
17,1.11102219860004,0.2432671,-0.3,3,0.274911816699379,0.629741532764666,4.30149355122422,39.566283100689
18,0.8960572007,0.1832986,-0.3,3,0.265512783378978,0.656969319882476,4.41163738632054,31.9666791221994
19,1.00127650050001,0.2837297,-0.3,3,0.268720659022927,0.699828663036091,4.56357460514315,50.0791696445421
20,0.965119799600018,0.2986054,0.1,1,0.187002178944307,0.475439132972533,3.51079175092157,39.017426902939
21,1.06845899770002,0.1877104,-0.3,3,0.276975435294992,0.631383522744091,4.18416729783314,50.4893923669384
22,1.09500200299999,0.2182881,-0.3,3,0.285031219419023,0.576131875456956,2.54340921445016,20.820210772811
