spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,0.794701298700602,0.2985765,0.3,3,0.272247893548115,0.783090209485269,5.47575719194319,84.0823334456473
2,0.834283798930301,0.3402081,0.3,3,0.277445925904793,0.838114321534229,5.30893812824966,57.3724239140184
3,0.747436601670415,0.2993465,0.1,1,0.227770796655988,0.720505465884086,4.72855250204356,62.4294246726774
4,0.696656603369775,0.2338489,-0.3,3,0.301947684985533,1.06320953062766,7.36341474323227,173.169251818845
5,0.780654900710033,0.3191009,0.2,2,0.247456185707889,0.744009271716974,5.14953668898181,88.9497103589171
6,0.692041503270048,0.1507778,0.1,1,0.204301695360161,0.714065960009913,4.55930655891487,41.029669064426
7,0.801810299049976,0.3169424,0.2,2,0.245622646079906,0.764792724083737,4.68573705078017,49.884898195345
8,0.671202701520087,0.2160277,-0.2,2,0.245355443051942,0.86212024027759,5.89991300770037,42.0731980883656
9,0.824930393130671,0.2018765,-0.3,3,0.300918316379013,1.01732811361548,5.95625581231704,48.8738878352504
10,0.801608100539852,0.3651069,-0.1,1,0.242028491952419,0.800085318229229,5.65056163443164,22.5243404835056
11,0.78413150365941,0.3163757,0.1,1,0.225428811988235,0.730241148175844,4.64929299522678,31.158051606267
12,0.751662204039349,0.3105156,0.1,1,0.221635550686516,0.740586354082299,4.87875262399513,29.2598525326902
13,0.749508300799789,0.2664174,0.2,2,0.248052949456669,0.785472033604452,5.26307939097332,85.9924543047467
14,0.715915202159522,0.2127951,-0.3,3,0.303685778795965,1.05159425105567,6.37703526909103,94.5605425738525
15,1.65247590141007,0.2499706,-0.3,3,0.807062479391966,1.02303802671504,7.32161619356635,242.303151205735
16,0.815406205129875,0.1672391,0.3,3,0.280526935919218,0.789978037716403,5.6590179700464,94.2810390216759
17,0.704820204520729,0.2327377,-0.1,1,0.230787390759075,0.766240700239825,5.06198985160098,22.6639489540451
18,0.729198803199324,0.2510102,0.2,2,0.247196491850928,0.778986855180929,4.8502056596722,52.43615574295
19,0.714315905230251,0.1166467,0.1,1,0.219495648931525,0.73746457990509,5.13665225351562,20.5693664296899
20,0.664296196780015,0.237199,-0.1,1,0.222300442932217,0.827238659468836,5.66278203104722,47.7861988500911
21,0.668694899879483,0.2181938,-0.1,1,0.220509040378068,0.762908227134158,4.60854588260322,11.9327181807697
22,0.765686806289523,0.1011723,0.2,2,0.238007612653848,0.775351825228845,4.98479087345302,45.9065526326799
23,0.660682098009602,0.251271,-0.1,1,0.213423435927888,0.789696163466829,6.11250093598271,58.1544203886912
