Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
9450667,0.01339,107.188652052544,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450669,0.0133655,107.202017552219,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450671,0.0170494,107.219066952355,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450672,0.0165418,107.235608751886,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450674,0.0170185,107.252627252601,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450676,0.0158612,107.26848845277,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450677,0.0169834,107.285471851937,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450679,0.0167028,107.302174651064,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450681,0.0170797,107.319254350849,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450683,0.0174317,107.336686051451,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450685,0.0229483,107.359634351917,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450687,0.0196728,107.379307151772,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450688,0.0156568,107.39496395085,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450690,0.016242,107.411205950193,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450692,0.0168378,107.428043750115,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450693,0.0169786,107.445022349246,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450695,0.0165037,107.46152604837,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450697,0.0166384,107.478164448403,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450698,0.016488,107.494652449153,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450700,0.0168282,107.511480649002,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450702,0.0162151,107.527695749886,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450703,0.0169493,107.544645049609,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450705,0.0168973,107.561542349868,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450707,0.0167273,107.578269650228,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450708,0.0168416,107.595111249946,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450710,0.016329,107.611440249719,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450712,0.0177073,107.62914754916,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450713,0.0168544,107.646001948975,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450715,0.0159705,107.661972449161,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
9450716,0.0161461,107.678118548356,-0.087,-0.021,0.244,0.000,0.000,0.087,-0.021,0.244,0.000,0.000
