spawn,completion_time,reaction_time,spawn_location,spawn_difficulty,input_length,max_velocity,max_acceleration,max_jerk
1,1.73934299999974,0.2523333,0.1,1,0.281777564105268,0.489284195631208,1.79955767126895,26.7992409496189
2,2.61462499999971,0.1443176,0.1,1,0.627705574824532,0.575654725719649,4.73089416368227,112.602266093621
3,1.16460400000005,0.2685094,-0.3,3,0.296286195204401,0.701676380362483,3.59398823586804,39.0389852140476
4,1.18399500000032,0.1510132,0.1,1,0.280961155614674,0.480953900163635,2.86766545479288,34.2813701556095
5,1.00183300000026,0.2132793,-0.1,1,0.209900310002581,0.615640829997015,3.46948820469813,39.9352311935451
6,1.81264800000008,0.2512312,-0.3,3,0.415646709698238,0.595993776179555,3.97695902905352,42.0077932398494
7,0.950538999999935,0.2600873,-0.1,1,0.229814798550661,0.519059281622923,3.90331465776292,40.0737301179232
8,0.98939799999971,0.2027076,-0.2,2,0.247012464972604,0.605694621584102,2.73568920642232,16.9356267220804
9,1.14848299999994,0.3520284,0.1,1,0.287108038047252,0.490362035952406,3.03101744564642,104.047313407201
10,0.982003000000077,0.2704276,-0.1,1,0.208066943351399,0.567372436623057,2.61841869398434,26.5152994241534
11,1.05017799999996,0.1956157,0.3,3,0.288633887378284,0.573358572765852,3.33823440709667,33.2495263149363
12,0.95555800000011,0.2494708,-0.2,2,0.271935760689413,0.593352414877343,3.16886231259163,44.7202376792486
13,1.20791599999984,0.3370376,-0.3,3,0.317941748793148,0.622830722058015,4.75502363052593,51.7155725626294
14,0.918831999999838,0.3789429,-0.3,3,0.290192791337444,0.891014727497123,4.92596927889529,50.5262983051917
15,1.70403000000033,0.1005889,-0.2,2,0.274707432222926,0.729917892722032,4.47920497312942,46.2925664255367
16,1.23227599999973,0.4010749,-0.3,3,0.306597178760235,0.847332723518076,4.80821538907179,52.1626544566291
17,1.8439229999999,0.3533226,0.3,3,0.349971564089058,0.517720547349393,3.24630032403088,39.7951944226557
18,1.10532600000033,0.1670945,-0.3,3,0.291758058524999,0.872088575419489,6.04746494968641,59.2103379202799
19,1.72252399999979,0.2924776,-0.2,2,0.333476393061619,0.636968293167286,3.70267582342681,45.0191818669619
20,0.932258000000274,0.2211405,0.2,2,0.252297922883204,0.678383366555586,3.40017128951758,34.8276054312085
21,1.25934400000006,0.3903646,0.3,3,0.300337292240629,0.780748914886981,5.50013579150592,60.6286770577686
22,0.904777000000195,0.3029055,0.2,2,0.240042360747144,0.644654372025086,4.19667659718385,43.9493953124506
23,2.00141099999973,0.2004797,-0.2,2,0.329164795968854,0.711160382257999,4.15832487462298,67.966159134885
24,1.9950230000004,0.5063354,0.3,3,0.322856511184414,0.597536864605912,3.84379725364309,40.4951583072145
25,1.15653299999985,0.3648432,-0.3,3,0.287073409860048,0.723818742677629,3.79136585002357,31.6232636303389
26,1.73251299999993,0.3128192,-0.1,1,0.224257107396319,0.551391908945968,3.68504184291524,30.0734150779921
27,1.09698500000013,0.3509739,-0.3,3,0.262961039438841,0.634358489828739,3.99617731861686,44.1777579279088
28,1.24869200000012,0.2159104,0.1,1,0.233759834281483,0.692131910945639,5.51283733019265,43.8430860160659
