Frame,DeltaTime,Time,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
7894842,0.0119794,79.6387802916579,0.073,0.470,-0.513,5.637,331.863,358.958
7894843,0.0118316,79.6506118918769,0.073,0.471,-0.513,5.640,331.859,358.956
7894845,0.0168616,79.6674734926783,0.073,0.471,-0.513,5.646,331.848,358.951
7894847,0.0160317,79.6835051919334,0.073,0.471,-0.513,5.641,331.837,358.953
7894848,0.0172093,79.7007144927047,0.073,0.471,-0.513,5.644,331.828,358.945
7894850,0.0173974,79.7181118926965,0.073,0.471,-0.513,5.657,331.817,358.938
7894852,0.0176198,79.735731692519,0.073,0.471,-0.513,5.676,331.810,358.958
7894854,0.0167177,79.7524493928067,0.072,0.471,-0.513,5.688,331.813,358.966
7894855,0.0199247,79.7723740930669,0.072,0.471,-0.513,5.683,331.813,358.961
7894909,0.1052131,80.3172396901064,0.072,0.471,-0.514,5.731,331.858,359.066
7894911,0.0076807,80.3249203902669,0.072,0.471,-0.514,5.729,331.856,359.090
7894913,0.0188291,80.3437494901009,0.072,0.471,-0.514,5.730,331.838,359.080
7894915,0.0189445,80.3626939901151,0.072,0.471,-0.514,5.694,331.852,359.056
7894917,0.0270091,80.389703089837,0.072,0.471,-0.514,5.646,331.850,359.057
7894919,0.018127,80.4078300897963,0.072,0.471,-0.514,5.623,331.840,359.050
7894921,0.0231419,80.4309719898738,0.072,0.471,-0.514,5.634,331.831,359.062
7894923,0.0171918,80.4481637892313,0.072,0.471,-0.514,5.642,331.824,359.038
7894925,0.0210925,80.469256289769,0.072,0.471,-0.514,5.666,331.804,359.031
7894927,0.0103719,80.4796281899326,0.072,0.471,-0.514,5.677,331.809,359.030
7894928,0.0220986,80.501726790797,0.072,0.471,-0.514,5.673,331.809,359.033
7894930,0.0177074,80.5194341908209,0.072,0.471,-0.514,5.663,331.815,359.023
7894932,0.015905,80.5353391910903,0.072,0.471,-0.514,5.659,331.810,359.007
7894933,0.016293,80.5516321915202,0.072,0.471,-0.514,5.656,331.828,358.999
7894935,0.0169176,80.5685497908853,0.072,0.471,-0.514,5.671,331.830,359.007
7894937,0.0158821,80.5844318917952,0.072,0.471,-0.514,5.666,331.828,359.001
7894939,0.0198738,80.6043056915514,0.072,0.471,-0.514,5.673,331.841,358.991
7894940,0.0179976,80.6223032916896,0.072,0.471,-0.514,5.680,331.848,358.983
7894942,0.0168702,80.6391734923236,0.072,0.471,-0.514,5.694,331.850,358.998
7894944,0.0156552,80.6548286932521,0.072,0.471,-0.514,5.693,331.859,359.006
