Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
16276520,0.017253,34.5206481581554,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276523,0.0061666,34.526814758312,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276524,0.0239598,34.550774558913,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276526,0.009125,34.5598995587789,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276527,0.0248799,34.5847794595174,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276529,0.0074143,34.5921937595122,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276531,0.0254608,34.6176545596682,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276533,0.018245,34.6358995600604,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276535,0.0161333,34.6520328591578,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276536,0.0248508,34.6768836597912,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276540,0.0092882,34.6861718599685,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276545,0.0351396,34.7213114616461,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276550,0.0500908,34.7714022626169,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276555,0.049904,34.821306262631,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276556,0.0498917,34.8711979617365,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276558,0.0087467,34.8799446620978,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276559,0.0242432,34.9041878622957,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276561,0.0090545,34.913242361974,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276563,0.024805,34.9380473620258,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276565,0.0109228,34.948970161844,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276566,0.0236028,34.9725729622878,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276568,0.0106403,34.9832132621668,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276569,0.0230792,35.0062924618833,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276572,0.0097432,35.016035661567,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276573,0.0252759,35.0413115606643,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276575,0.0082045,35.0495160608552,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276576,0.0244493,35.0739653608762,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276578,0.0087113,35.0826766607352,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276579,0.0248904,35.1075670612045,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276582,0.008571,35.1161380610429,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276583,0.0239165,35.1400545607321,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276585,0.0092727,35.1493272609077,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276586,0.0241585,35.1734857610427,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276588,0.0093698,35.18285556091,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276589,0.0247335,35.2075890614651,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276591,0.0090889,35.2166779614054,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276593,0.0168666,35.2335445615463,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276594,0.0164791,35.2500236607157,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276597,0.0183462,35.2683698604815,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276599,0.0245899,35.2929597604088,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276599,0.0182475,35.3112072604708,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276602,0.007816,35.3190232603811,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276603,0.0236142,35.3426374602132,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276605,0.008835,35.3514724601991,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276606,0.0245578,35.3760302593,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276609,0.0083271,35.384357359726,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276612,0.0268874,35.4112447598018,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276612,0.0311765,35.4424212598242,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276614,0.0090352,35.4514564597048,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276617,0.0153922,35.4668486597948,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276618,0.0246122,35.4914608593099,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276619,0.0167819,35.5082427593879,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276622,0.0111297,35.5193724590354,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276623,0.0216592,35.5410316581838,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276625,0.0098964,35.5509280585684,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276626,0.0229738,35.5739018586464,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276629,0.0097455,35.5836473586969,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276632,0.030072,35.6137193585746,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276633,0.0281378,35.641857157927,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276635,0.0085997,35.6504568583332,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276636,0.0231002,35.6735570575111,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276638,0.008869,35.6824260572903,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276639,0.0254995,35.7079255576245,-0.087,-0.071,0.244,0.000,0.000,0.087,-0.071,0.244,0.000,0.000
16276642,0.0090501,35.716975657735,-0.087,-0.071,0.244,0.000,0.000,0.022,0.164,-0.320,0.000,0.000
16276643,0.0256063,35.7425819584168,-0.087,-0.071,0.244,0.000,0.000,0.033,0.143,-0.316,0.065,0.000
16276645,0.0093189,35.7519008587115,-0.087,-0.071,0.244,0.000,0.000,0.038,0.140,-0.313,0.065,0.000
16276646,0.0231393,35.7750401585363,-0.087,-0.071,0.244,0.000,0.000,0.038,0.154,-0.311,0.404,0.000
16276648,0.0103011,35.7853412586264,-0.087,-0.071,0.244,0.000,0.000,0.034,0.171,-0.310,0.385,0.000
16276649,0.0243116,35.8096528588794,-0.087,-0.071,0.244,0.000,0.000,0.031,0.185,-0.309,0.447,0.000
16276652,0.0083032,35.8179560587741,-0.087,-0.071,0.244,0.000,0.000,0.032,0.189,-0.306,0.454,0.000
16276653,0.0254427,35.8433987596072,-0.087,-0.071,0.244,0.000,0.000,0.036,0.188,-0.304,0.507,0.000
16276655,0.0078014,35.8512001596391,-0.087,-0.071,0.244,0.000,0.000,0.039,0.188,-0.300,0.533,0.000
16276656,0.0240575,35.8752576597035,-0.087,-0.071,0.244,0.000,0.000,0.041,0.191,-0.298,0.596,0.000
16276658,0.0089192,35.8841768596321,-0.087,-0.071,0.244,0.000,0.000,0.041,0.196,-0.297,0.617,0.000
16276659,0.0241744,35.9083512593061,-0.087,-0.071,0.244,0.000,0.000,0.040,0.202,-0.297,0.677,0.000
16276661,0.0088241,35.9171753590927,-0.087,-0.071,0.244,0.000,0.000,0.038,0.209,-0.296,0.650,0.000
16276663,0.0164069,35.9335822584108,-0.087,-0.071,0.244,0.000,0.000,0.037,0.213,-0.296,0.585,0.000
16276664,0.0245881,35.9581703590229,-0.087,-0.071,0.244,0.000,0.000,0.036,0.217,-0.295,0.517,0.000
16276666,0.0096631,35.9678334593773,-0.087,-0.071,0.244,0.000,0.000,0.035,0.219,-0.294,0.505,0.000
