Frame,DeltaTime,Time,LPositionX,LPositionY,LPositionZ,LGrab,LPinch,RPositionX,RPositionY,RPositionZ,RGrab,RPinch
204921752,0.0149128,70.934212653432,-0.312,0.650,0.053,0.490,0.768,0.005,0.657,0.087,0.795,0.435
204921753,0.0189679,70.9531805538572,-0.312,0.650,0.053,0.487,0.764,0.005,0.657,0.087,0.797,0.436
204921755,0.0087291,70.9619096540846,-0.312,0.650,0.052,0.480,0.763,0.005,0.657,0.087,0.800,0.439
204921757,0.0184705,70.9803801537491,-0.312,0.650,0.052,0.464,0.762,0.005,0.657,0.087,0.803,0.434
204921759,0.0169062,70.9972863537259,-0.312,0.650,0.052,0.454,0.755,0.005,0.657,0.087,0.804,0.440
204921760,0.0177765,71.0150628541596,-0.312,0.651,0.052,0.449,0.742,0.005,0.657,0.086,0.803,0.440
204921762,0.0218409,71.0369037543423,-0.312,0.651,0.052,0.444,0.730,0.005,0.658,0.086,0.798,0.429
204921764,0.0148663,71.0517700542696,-0.312,0.651,0.051,0.442,0.725,0.005,0.658,0.086,0.792,0.410
204921766,0.0203116,71.0720816538669,-0.312,0.651,0.052,0.451,0.725,0.005,0.659,0.085,0.784,0.374
204921768,0.0201577,71.0922393542714,-0.312,0.651,0.052,0.455,0.735,0.005,0.659,0.085,0.790,0.364
204921770,0.0184614,71.1107007549144,-0.312,0.651,0.052,0.470,0.748,0.005,0.659,0.085,0.803,0.360
204921772,0.0209739,71.1316746552475,-0.312,0.650,0.052,0.497,0.762,0.005,0.659,0.085,0.790,0.356
204921774,0.0224299,71.1541045554914,-0.312,0.650,0.052,0.501,0.767,0.005,0.658,0.085,0.780,0.345
204921777,0.0185629,71.1726674553938,-0.312,0.650,0.052,0.499,0.774,0.005,0.657,0.086,0.798,0.358
204921779,0.0227622,71.1954296552576,-0.312,0.650,0.052,0.488,0.779,0.005,0.657,0.086,0.807,0.374
204921781,0.0233804,71.2188100558706,-0.312,0.650,0.052,0.485,0.776,0.006,0.656,0.086,0.821,0.382
