Frame,DeltaTime,Time,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
114477884,0.0100322,6823.98614929849,-0.060,0.484,-0.608,18.337,1.865,359.872
114477885,0.0145853,6824.00073459884,-0.060,0.483,-0.608,18.433,1.874,359.807
114477887,0.0158576,6824.01659219852,-0.060,0.483,-0.608,18.472,1.895,359.785
114477889,0.0159686,6824.03256079881,-0.060,0.483,-0.608,18.589,1.913,359.752
114477890,0.0165861,6824.04914689949,-0.060,0.482,-0.608,18.696,1.952,359.752
114477892,0.0177743,6824.06692120014,-0.060,0.482,-0.608,18.773,1.991,359.763
114477894,0.0178768,6824.08479800029,-0.059,0.482,-0.608,18.875,2.017,359.796
114477896,0.0171864,6824.10198439984,-0.059,0.482,-0.608,18.903,2.057,359.817
114477897,0.0186742,6824.12065860024,-0.059,0.482,-0.608,18.928,2.062,359.790
114477899,0.0192101,6824.13986870041,-0.059,0.482,-0.608,18.966,2.070,359.792
114477901,0.0183912,6824.15825989982,-0.059,0.482,-0.609,18.950,2.037,359.799
114477903,0.0184338,6824.17669369979,-0.059,0.482,-0.608,18.958,2.005,359.776
114477905,0.0217414,6824.19843509933,-0.059,0.482,-0.609,18.986,1.927,359.684
114477907,0.0178395,6824.21627460001,-0.060,0.482,-0.609,19.009,1.837,359.624
114477909,0.021028,6824.23730260087,-0.060,0.482,-0.608,19.017,1.774,359.660
114477912,0.0206867,6824.25798930181,-0.060,0.482,-0.608,19.012,1.667,359.622
114477914,0.0205068,6824.27849610103,-0.060,0.482,-0.608,19.000,1.578,359.645
114477916,0.0256424,6824.30413850164,-0.060,0.482,-0.608,18.969,1.437,359.735
114477918,0.0196153,6824.32375380164,-0.061,0.482,-0.608,18.976,1.226,359.884
114477921,0.0225812,6824.34633500082,-0.061,0.482,-0.608,18.996,1.099,359.954
114477923,0.0239066,6824.37024160055,-0.061,0.482,-0.608,19.014,0.831,0.053
114477926,0.0248483,6824.39508989966,-0.062,0.482,-0.608,19.050,0.492,0.169
114477928,0.0250745,6824.42016440025,-0.062,0.482,-0.608,19.089,0.039,0.328
114477931,0.0270313,6824.44719570084,-0.063,0.481,-0.608,19.137,359.542,0.439
114477934,0.0342998,6824.48149549915,-0.063,0.481,-0.608,19.182,358.866,0.509
114477938,0.0257455,6824.50724099902,-0.063,0.481,-0.608,19.215,358.187,0.532
